Drug,Reac,a,drug_num,reac_num,n
SORAFENIB,JOINT RANGE OF MOTION DECREASED,1,134,116,71094
SUNITINIB,JOINT RANGE OF MOTION DECREASED,1,397,116,71094
TOCILIZUMAB,JOINT RANGE OF MOTION DECREASED,1,66,116,71094
TOFACITINIB,JOINT RANGE OF MOTION DECREASED,3,703,116,71094
WARFARIN,JOINT RANGE OF MOTION DECREASED,1,42,116,71094
ADALIMUMAB,JOINT STIFFNESS,9,2347,336,71094
AMBRISENTAN,JOINT STIFFNESS,1,538,336,71094
ANASTROZOLE,JOINT STIFFNESS,1,15,336,71094
APREMILAST,JOINT STIFFNESS,3,1067,336,71094
ATORVASTATIN,JOINT STIFFNESS,2,62,336,71094
CARFILZOMIB,JOINT STIFFNESS,1,349,336,71094
CELECOXIB,JOINT STIFFNESS,2,144,336,71094
CERTOLIZUMAB PEGOL,JOINT STIFFNESS,1,757,336,71094
DENOSUMAB,JOINT STIFFNESS,4,955,336,71094
DIMETHYL FUMARATE,JOINT STIFFNESS,1,1306,336,71094
ENZALUTAMIDE,JOINT STIFFNESS,4,511,336,71094
ESTRADIOL,JOINT STIFFNESS,1,72,336,71094
ETANERCEPT,JOINT STIFFNESS,267,18762,336,71094
FINGOLIMOD,JOINT STIFFNESS,11,1158,336,71094
GLATIRAMER,JOINT STIFFNESS,1,356,336,71094
IBRUTINIB,JOINT STIFFNESS,1,474,336,71094
IBUPROFEN,JOINT STIFFNESS,1,107,336,71094
INTERFERON BETA-1A,JOINT STIFFNESS,1,938,336,71094
INTERFERON BETA-1B,JOINT STIFFNESS,1,297,336,71094
LAMOTRIGINE,JOINT STIFFNESS,1,58,336,71094
LENALIDOMIDE,JOINT STIFFNESS,3,6018,336,71094
OXYBATE,JOINT STIFFNESS,1,1330,336,71094
PD-1/PD-L1_MEL,JOINT STIFFNESS,1,117,336,71094
PREGABALIN,JOINT STIFFNESS,4,935,336,71094
RIVAROXABAN,JOINT STIFFNESS,1,1242,336,71094
SODIUM FERRIC GLUCONATE COMPLEX,JOINT STIFFNESS,1,22,336,71094
TACROLIMUS,JOINT STIFFNESS,1,83,336,71094
TIOTROPIUM,JOINT STIFFNESS,1,454,336,71094
TOFACITINIB,JOINT STIFFNESS,5,703,336,71094
VALPROATE,JOINT STIFFNESS,2,24,336,71094
VIGABATRIN,JOINT STIFFNESS,2,118,336,71094
ADALIMUMAB,JOINT SWELLING,36,2347,1130,71094
AFATINIB,JOINT SWELLING,2,115,1130,71094
AMBRISENTAN,JOINT SWELLING,2,538,1130,71094
AMLODIPINE,JOINT SWELLING,1,29,1130,71094
APIXABAN,JOINT SWELLING,1,134,1130,71094
APOMORPHINE,JOINT SWELLING,1,2,1130,71094
APREMILAST,JOINT SWELLING,4,1067,1130,71094
ATORVASTATIN,JOINT SWELLING,3,62,1130,71094
AXITINIB,JOINT SWELLING,1,143,1130,71094
BORTEZOMIB,JOINT SWELLING,1,173,1130,71094
BOSENTAN,JOINT SWELLING,4,1394,1130,71094
BOTULINUM TOXIN TYPE A,JOINT SWELLING,1,289,1130,71094
BUPRENORPHINE,JOINT SWELLING,2,189,1130,71094
CANAGLIFLOZIN,JOINT SWELLING,1,241,1130,71094
CARFILZOMIB,JOINT SWELLING,1,349,1130,71094
CELECOXIB,JOINT SWELLING,4,144,1130,71094
CERTOLIZUMAB PEGOL,JOINT SWELLING,13,757,1130,71094
CINACALCET,JOINT SWELLING,1,72,1130,71094
CIPROFLOXACIN,JOINT SWELLING,1,26,1130,71094
CORTICOTROPIN,JOINT SWELLING,1,41,1130,71094
CRIZOTINIB,JOINT SWELLING,3,171,1130,71094
DABIGATRAN ETEXILATE,JOINT SWELLING,2,567,1130,71094
DASATINIB,JOINT SWELLING,2,149,1130,71094
DENOSUMAB,JOINT SWELLING,19,955,1130,71094
DESVENLAFAXINE,JOINT SWELLING,1,52,1130,71094
DIAZEPAM,JOINT SWELLING,1,39,1130,71094
DIMETHYL FUMARATE,JOINT SWELLING,3,1306,1130,71094
DOCETAXEL,JOINT SWELLING,1,51,1130,71094
DULOXETINE,JOINT SWELLING,1,124,1130,71094
ENZALUTAMIDE,JOINT SWELLING,6,511,1130,71094
EPOPROSTENOL,JOINT SWELLING,1,520,1130,71094
ERLOTINIB,JOINT SWELLING,1,163,1130,71094
ETANERCEPT,JOINT SWELLING,805,18762,1130,71094
EVEROLIMUS,JOINT SWELLING,1,130,1130,71094
FEBUXOSTAT,JOINT SWELLING,1,20,1130,71094
FENOFIBRATE,JOINT SWELLING,1,8,1130,71094
FINGOLIMOD,JOINT SWELLING,18,1158,1130,71094
FUROSEMIDE,JOINT SWELLING,1,42,1130,71094
GABAPENTIN,JOINT SWELLING,3,146,1130,71094
GLATIRAMER,JOINT SWELLING,1,356,1130,71094
GOLIMUMAB,JOINT SWELLING,4,136,1130,71094
HYDROCHLOROTHIAZIDE,JOINT SWELLING,1,5,1130,71094
IBRUTINIB,JOINT SWELLING,5,474,1130,71094
ILOPROST,JOINT SWELLING,2,216,1130,71094
IMATINIB,JOINT SWELLING,1,29,1130,71094
IMMUNOGLOBULIN G,JOINT SWELLING,2,150,1130,71094
INFLIXIMAB,JOINT SWELLING,2,401,1130,71094
INTERFERON BETA-1A,JOINT SWELLING,3,938,1130,71094
INTERFERON BETA-1B,JOINT SWELLING,2,297,1130,71094
LENALIDOMIDE,JOINT SWELLING,24,6018,1130,71094
LEUPROLIDE,JOINT SWELLING,2,209,1130,71094
LORCASERIN,JOINT SWELLING,1,125,1130,71094
MACITENTAN,JOINT SWELLING,2,788,1130,71094
METHADONE,JOINT SWELLING,2,6,1130,71094
METHOTREXATE,JOINT SWELLING,3,78,1130,71094
MIRABEGRON,JOINT SWELLING,1,41,1130,71094
MOXIFLOXACIN,JOINT SWELLING,1,20,1130,71094
NAPROXEN,JOINT SWELLING,1,38,1130,71094
NATALIZUMAB,JOINT SWELLING,6,1621,1130,71094
OMALIZUMAB,JOINT SWELLING,4,297,1130,71094
OXYBATE,JOINT SWELLING,3,1330,1130,71094
OXYCODONE,JOINT SWELLING,3,250,1130,71094
PEGLOTICASE,JOINT SWELLING,1,9,1130,71094
PEGVISOMANT,JOINT SWELLING,1,25,1130,71094
PITAVASTATIN,JOINT SWELLING,1,3,1130,71094
POMALIDOMIDE,JOINT SWELLING,4,854,1130,71094
PREGABALIN,JOINT SWELLING,18,935,1130,71094
RANITIDINE,JOINT SWELLING,1,206,1130,71094
RASAGILINE,JOINT SWELLING,1,7,1130,71094
RIOCIGUAT,JOINT SWELLING,3,78,1130,71094
RITUXIMAB,JOINT SWELLING,1,116,1130,71094
RIVAROXABAN,JOINT SWELLING,4,1242,1130,71094
RUXOLITINIB,JOINT SWELLING,6,431,1130,71094
SILDENAFIL,JOINT SWELLING,8,228,1130,71094
SIMEPREVIR,JOINT SWELLING,1,98,1130,71094
SITAGLIPTIN,JOINT SWELLING,1,140,1130,71094
SODIUM FERRIC GLUCONATE COMPLEX,JOINT SWELLING,1,22,1130,71094
SOFOSBUVIR,JOINT SWELLING,1,293,1130,71094
SOTALOL,JOINT SWELLING,1,6,1130,71094
SUMATRIPTAN,JOINT SWELLING,1,46,1130,71094
SUNITINIB,JOINT SWELLING,9,397,1130,71094
TACROLIMUS,JOINT SWELLING,1,83,1130,71094
TEMSIROLIMUS,JOINT SWELLING,1,9,1130,71094
TERIFLUNOMIDE,JOINT SWELLING,1,341,1130,71094
TERIPARATIDE,JOINT SWELLING,1,57,1130,71094
TESTOSTERONE,JOINT SWELLING,1,292,1130,71094
THALIDOMIDE,JOINT SWELLING,4,322,1130,71094
TOCILIZUMAB,JOINT SWELLING,3,66,1130,71094
TOFACITINIB,JOINT SWELLING,22,703,1130,71094
VEDOLIZUMAB,JOINT SWELLING,3,49,1130,71094
VENLAFAXINE,JOINT SWELLING,1,75,1130,71094
ADALIMUMAB,KIDNEY ENLARGEMENT,1,2347,5,71094
DIMETHYL FUMARATE,KIDNEY ENLARGEMENT,2,1306,5,71094
SIROLIMUS,KIDNEY ENLARGEMENT,2,67,5,71094
ADALIMUMAB,KIDNEY INFECTION,9,2347,143,71094
AMBRISENTAN,KIDNEY INFECTION,1,538,143,71094
APREMILAST,KIDNEY INFECTION,4,1067,143,71094
ARIPIPRAZOLE,KIDNEY INFECTION,3,167,143,71094
BOSENTAN,KIDNEY INFECTION,8,1394,143,71094
CERTOLIZUMAB PEGOL,KIDNEY INFECTION,1,757,143,71094
DENOSUMAB,KIDNEY INFECTION,3,955,143,71094
DIMETHYL FUMARATE,KIDNEY INFECTION,3,1306,143,71094
ENZALUTAMIDE,KIDNEY INFECTION,1,511,143,71094
EPOETIN ALFA,KIDNEY INFECTION,1,105,143,71094
EPOPROSTENOL,KIDNEY INFECTION,1,520,143,71094
ETANERCEPT,KIDNEY INFECTION,44,18762,143,71094
ETONOGESTREL,KIDNEY INFECTION,1,794,143,71094
FINGOLIMOD,KIDNEY INFECTION,4,1158,143,71094
GLATIRAMER,KIDNEY INFECTION,1,356,143,71094
IBRUTINIB,KIDNEY INFECTION,3,474,143,71094
IBUPROFEN,KIDNEY INFECTION,1,107,143,71094
ILOPROST,KIDNEY INFECTION,4,216,143,71094
IMMUNOGLOBULIN G,KIDNEY INFECTION,1,150,143,71094
INTERFERON BETA-1A,KIDNEY INFECTION,2,938,143,71094
LANSOPRAZOLE,KIDNEY INFECTION,1,29,143,71094
LENALIDOMIDE,KIDNEY INFECTION,13,6018,143,71094
MACITENTAN,KIDNEY INFECTION,1,788,143,71094
NATALIZUMAB,KIDNEY INFECTION,7,1621,143,71094
OXYBATE,KIDNEY INFECTION,2,1330,143,71094
OXYCODONE,KIDNEY INFECTION,1,250,143,71094
REGORAFENIB,KIDNEY INFECTION,1,115,143,71094
RIVAROXABAN,KIDNEY INFECTION,2,1242,143,71094
SOMATROPIN,KIDNEY INFECTION,1,51,143,71094
SUNITINIB,KIDNEY INFECTION,1,397,143,71094
TERIFLUNOMIDE,KIDNEY INFECTION,1,341,143,71094
TOCILIZUMAB,KIDNEY INFECTION,1,66,143,71094
TOFACITINIB,KIDNEY INFECTION,14,703,143,71094
VORTIOXETINE,KIDNEY INFECTION,1,23,143,71094
ADALIMUMAB,LACRIMATION INCREASED,4,2347,164,71094
ALBUTEROL,LACRIMATION INCREASED,1,101,164,71094
ALCAFTADINE,LACRIMATION INCREASED,1,9,164,71094
ALOGLIPTIN,LACRIMATION INCREASED,1,2,164,71094
BIMATOPROST,LACRIMATION INCREASED,2,69,164,71094
BOTULINUM TOXIN TYPE A,LACRIMATION INCREASED,6,289,164,71094
BUPRENORPHINE,LACRIMATION INCREASED,1,189,164,71094
CARBOXYMETHYLCELLULOSE,LACRIMATION INCREASED,1,1,164,71094
CERTOLIZUMAB PEGOL,LACRIMATION INCREASED,1,757,164,71094
CORTICOTROPIN,LACRIMATION INCREASED,1,41,164,71094
CYCLOSPORINE,LACRIMATION INCREASED,10,91,164,71094
DENOSUMAB,LACRIMATION INCREASED,3,955,164,71094
DIMETHYL FUMARATE,LACRIMATION INCREASED,1,1306,164,71094
DOCETAXEL,LACRIMATION INCREASED,1,51,164,71094
ENZALUTAMIDE,LACRIMATION INCREASED,1,511,164,71094
EPINASTINE,LACRIMATION INCREASED,1,1,164,71094
EPOPROSTENOL,LACRIMATION INCREASED,5,520,164,71094
ETANERCEPT,LACRIMATION INCREASED,59,18762,164,71094
FINGOLIMOD,LACRIMATION INCREASED,6,1158,164,71094
GABAPENTIN,LACRIMATION INCREASED,1,146,164,71094
GADOBENATE,LACRIMATION INCREASED,1,82,164,71094
GLATIRAMER,LACRIMATION INCREASED,1,356,164,71094
IBUPROFEN,LACRIMATION INCREASED,1,107,164,71094
IOHEXOL,LACRIMATION INCREASED,1,105,164,71094
ISOTRETINOIN,LACRIMATION INCREASED,1,233,164,71094
LATANOPROST,LACRIMATION INCREASED,3,19,164,71094
LENALIDOMIDE,LACRIMATION INCREASED,6,6018,164,71094
LORATADINE,LACRIMATION INCREASED,1,3,164,71094
LOTEPREDNOL ETABONATE,LACRIMATION INCREASED,1,5,164,71094
METRONIDAZOLE,LACRIMATION INCREASED,1,15,164,71094
MOMETASONE,LACRIMATION INCREASED,2,101,164,71094
NIACIN,LACRIMATION INCREASED,1,2,164,71094
NINTEDANIB,LACRIMATION INCREASED,1,72,164,71094
OCRIPLASMIN,LACRIMATION INCREASED,1,47,164,71094
OSPEMIFENE,LACRIMATION INCREASED,1,102,164,71094
OXYBATE,LACRIMATION INCREASED,1,1330,164,71094
OXYMETAZOLINE,LACRIMATION INCREASED,1,1,164,71094
OXYMORPHONE,LACRIMATION INCREASED,2,26,164,71094
PACLITAXEL,LACRIMATION INCREASED,1,103,164,71094
PALIPERIDONE,LACRIMATION INCREASED,1,199,164,71094
PAZOPANIB,LACRIMATION INCREASED,3,126,164,71094
POMALIDOMIDE,LACRIMATION INCREASED,2,854,164,71094
PONATINIB,LACRIMATION INCREASED,1,40,164,71094
POVIDONE-IODINE,LACRIMATION INCREASED,3,15,164,71094
PREGABALIN,LACRIMATION INCREASED,1,935,164,71094
RALTEGRAVIR,LACRIMATION INCREASED,1,18,164,71094
SILDENAFIL,LACRIMATION INCREASED,1,228,164,71094
SUNITINIB,LACRIMATION INCREASED,8,397,164,71094
TACROLIMUS,LACRIMATION INCREASED,1,83,164,71094
TERIFLUNOMIDE,LACRIMATION INCREASED,2,341,164,71094
TESTOSTERONE,LACRIMATION INCREASED,1,292,164,71094
TIOTROPIUM,LACRIMATION INCREASED,2,454,164,71094
TOFACITINIB,LACRIMATION INCREASED,1,703,164,71094
VORICONAZOLE,LACRIMATION INCREASED,1,42,164,71094
ADALIMUMAB,LACTATION DISORDER,1,2347,5,71094
ETANERCEPT,LACTATION DISORDER,3,18762,5,71094
ETONOGESTREL,LACTATION DISORDER,1,794,5,71094
ADALIMUMAB,LACTOSE INTOLERANCE,1,2347,11,71094
AMBRISENTAN,LACTOSE INTOLERANCE,1,538,11,71094
ETANERCEPT,LACTOSE INTOLERANCE,2,18762,11,71094
LENALIDOMIDE,LACTOSE INTOLERANCE,4,6018,11,71094
OLMESARTAN,LACTOSE INTOLERANCE,1,49,11,71094
VILAZODONE,LACTOSE INTOLERANCE,2,17,11,71094
ADALIMUMAB,LANGUAGE DISORDER,1,2347,3,71094
GLATIRAMER,LANGUAGE DISORDER,1,356,3,71094
PALIPERIDONE,LANGUAGE DISORDER,1,199,3,71094
ADALIMUMAB,LARGE INTESTINAL OBSTRUCTION,4,2347,15,71094
BOSENTAN,LARGE INTESTINAL OBSTRUCTION,2,1394,15,71094
DIMETHYL FUMARATE,LARGE INTESTINAL OBSTRUCTION,2,1306,15,71094
EPOETIN ALFA,LARGE INTESTINAL OBSTRUCTION,1,105,15,71094
FLUOROURACIL,LARGE INTESTINAL OBSTRUCTION,1,37,15,71094
MACITENTAN,LARGE INTESTINAL OBSTRUCTION,1,788,15,71094
NATALIZUMAB,LARGE INTESTINAL OBSTRUCTION,3,1621,15,71094
OXALIPLATIN,LARGE INTESTINAL OBSTRUCTION,1,43,15,71094
ADALIMUMAB,LARGE INTESTINAL STENOSIS,12,2347,14,71094
CYCLOSPORINE,LARGE INTESTINAL STENOSIS,1,91,14,71094
SOLRIAMFETOL,LARGE INTESTINAL STENOSIS,1,2,14,71094
ADALIMUMAB,LARGE INTESTINAL ULCER,4,2347,8,71094
DABIGATRAN ETEXILATE,LARGE INTESTINAL ULCER,1,567,8,71094
ETANERCEPT,LARGE INTESTINAL ULCER,3,18762,8,71094
ADALIMUMAB,LARGE INTESTINE INFECTION,2,2347,16,71094
ETANERCEPT,LARGE INTESTINE INFECTION,1,18762,16,71094
EVEROLIMUS,LARGE INTESTINE INFECTION,1,130,16,71094
INFLIXIMAB,LARGE INTESTINE INFECTION,1,401,16,71094
LENALIDOMIDE,LARGE INTESTINE INFECTION,5,6018,16,71094
LIRAGLUTIDE,LARGE INTESTINE INFECTION,1,194,16,71094
SILDENAFIL,LARGE INTESTINE INFECTION,4,228,16,71094
TOFACITINIB,LARGE INTESTINE INFECTION,1,703,16,71094
ADALIMUMAB,LARGE INTESTINE PERFORATION,5,2347,52,71094
AMBRISENTAN,LARGE INTESTINE PERFORATION,1,538,52,71094
BEVACIZUMAB,LARGE INTESTINE PERFORATION,1,176,52,71094
BORTEZOMIB,LARGE INTESTINE PERFORATION,1,173,52,71094
CTLA-4_MEL,LARGE INTESTINE PERFORATION,5,125,52,71094
DABRAFENIB,LARGE INTESTINE PERFORATION,4,83,52,71094
DENOSUMAB,LARGE INTESTINE PERFORATION,1,955,52,71094
DEXAMETHASONE,LARGE INTESTINE PERFORATION,1,49,52,71094
ENZALUTAMIDE,LARGE INTESTINE PERFORATION,1,511,52,71094
ETANERCEPT,LARGE INTESTINE PERFORATION,2,18762,52,71094
EVEROLIMUS,LARGE INTESTINE PERFORATION,2,130,52,71094
IBRUTINIB,LARGE INTESTINE PERFORATION,1,474,52,71094
INFLIXIMAB,LARGE INTESTINE PERFORATION,1,401,52,71094
INTERFERON BETA-1A,LARGE INTESTINE PERFORATION,2,938,52,71094
IRINOTECAN,LARGE INTESTINE PERFORATION,1,24,52,71094
LENALIDOMIDE,LARGE INTESTINE PERFORATION,2,6018,52,71094
LINACLOTIDE,LARGE INTESTINE PERFORATION,1,12,52,71094
LORCASERIN,LARGE INTESTINE PERFORATION,1,125,52,71094
PACLITAXEL,LARGE INTESTINE PERFORATION,2,103,52,71094
PD-1/PD-L1_MEL,LARGE INTESTINE PERFORATION,1,117,52,71094
PLACEBO,LARGE INTESTINE PERFORATION,1,21,52,71094
PREGABALIN,LARGE INTESTINE PERFORATION,10,935,52,71094
RUXOLITINIB,LARGE INTESTINE PERFORATION,1,431,52,71094
SIPULEUCEL-T,LARGE INTESTINE PERFORATION,1,158,52,71094
TOCILIZUMAB,LARGE INTESTINE PERFORATION,1,66,52,71094
TRAMETINIB,LARGE INTESTINE PERFORATION,1,70,52,71094
VEDOLIZUMAB,LARGE INTESTINE PERFORATION,1,49,52,71094
ADALIMUMAB,LARYNGITIS,10,2347,109,71094
ALBUTEROL,LARYNGITIS,2,101,109,71094
AMBRISENTAN,LARYNGITIS,1,538,109,71094
BENDAMUSTINE,LARYNGITIS,1,54,109,71094
BEVACIZUMAB,LARYNGITIS,1,176,109,71094
BOTULINUM TOXIN TYPE A,LARYNGITIS,2,289,109,71094
DABIGATRAN ETEXILATE,LARYNGITIS,1,567,109,71094
DIMETHYL FUMARATE,LARYNGITIS,2,1306,109,71094
ENZALUTAMIDE,LARYNGITIS,2,511,109,71094
ETANERCEPT,LARYNGITIS,46,18762,109,71094
EXEMESTANE,LARYNGITIS,1,48,109,71094
FINGOLIMOD,LARYNGITIS,4,1158,109,71094
HYDROXYUREA,LARYNGITIS,2,5,109,71094
ILOPROST,LARYNGITIS,1,216,109,71094
LENALIDOMIDE,LARYNGITIS,3,6018,109,71094
LINAGLIPTIN,LARYNGITIS,4,92,109,71094
MACITENTAN,LARYNGITIS,1,788,109,71094
OXYBATE,LARYNGITIS,2,1330,109,71094
POMALIDOMIDE,LARYNGITIS,2,854,109,71094
PREGABALIN,LARYNGITIS,6,935,109,71094
RALTEGRAVIR,LARYNGITIS,1,18,109,71094
RIOCIGUAT,LARYNGITIS,1,78,109,71094
RUXOLITINIB,LARYNGITIS,1,431,109,71094
SILDENAFIL,LARYNGITIS,3,228,109,71094
TERIFLUNOMIDE,LARYNGITIS,4,341,109,71094
TOFACITINIB,LARYNGITIS,4,703,109,71094
TREPROSTINIL,LARYNGITIS,1,352,109,71094
ADALIMUMAB,LATENT TUBERCULOSIS,2,2347,35,71094
CERTOLIZUMAB PEGOL,LATENT TUBERCULOSIS,11,757,35,71094
ETANERCEPT,LATENT TUBERCULOSIS,10,18762,35,71094
GOLIMUMAB,LATENT TUBERCULOSIS,1,136,35,71094
INFLIXIMAB,LATENT TUBERCULOSIS,2,401,35,71094
NATALIZUMAB,LATENT TUBERCULOSIS,2,1621,35,71094
TOFACITINIB,LATENT TUBERCULOSIS,1,703,35,71094
USTEKINUMAB,LATENT TUBERCULOSIS,6,248,35,71094
ADALIMUMAB,LEFT VENTRICULAR FAILURE,1,2347,12,71094
EPOPROSTENOL,LEFT VENTRICULAR FAILURE,1,520,12,71094
ETANERCEPT,LEFT VENTRICULAR FAILURE,1,18762,12,71094
ILOPROST,LEFT VENTRICULAR FAILURE,4,216,12,71094
INFLIXIMAB,LEFT VENTRICULAR FAILURE,1,401,12,71094
RANOLAZINE,LEFT VENTRICULAR FAILURE,1,23,12,71094
SILDENAFIL,LEFT VENTRICULAR FAILURE,1,228,12,71094
TACROLIMUS,LEFT VENTRICULAR FAILURE,1,83,12,71094
TREPROSTINIL,LEFT VENTRICULAR FAILURE,1,352,12,71094
ADALIMUMAB,LEFT VENTRICULAR HYPERTROPHY,1,2347,11,71094
BASILIXIMAB,LEFT VENTRICULAR HYPERTROPHY,1,10,11,71094
ELTROMBOPAG,LEFT VENTRICULAR HYPERTROPHY,2,32,11,71094
FENTANYL,LEFT VENTRICULAR HYPERTROPHY,1,204,11,71094
FINGOLIMOD,LEFT VENTRICULAR HYPERTROPHY,1,1158,11,71094
FLUOROURACIL,LEFT VENTRICULAR HYPERTROPHY,1,37,11,71094
IBRUTINIB,LEFT VENTRICULAR HYPERTROPHY,1,474,11,71094
LANSOPRAZOLE,LEFT VENTRICULAR HYPERTROPHY,1,29,11,71094
ROMOSOZUMAB,LEFT VENTRICULAR HYPERTROPHY,2,2,11,71094
ADALIMUMAB,LENS DISORDER,1,2347,4,71094
ETANERCEPT,LENS DISORDER,2,18762,4,71094
TIOTROPIUM,LENS DISORDER,1,454,4,71094
ADALIMUMAB,LEUKOCYTOSIS,3,2347,102,71094
ALTEPLASE,LEUKOCYTOSIS,1,56,102,71094
APIXABAN,LEUKOCYTOSIS,1,134,102,71094
ASPIRIN,LEUKOCYTOSIS,1,842,102,71094
AXITINIB,LEUKOCYTOSIS,1,143,102,71094
BASILIXIMAB,LEUKOCYTOSIS,2,10,102,71094
BENDAMUSTINE,LEUKOCYTOSIS,1,54,102,71094
BOSENTAN,LEUKOCYTOSIS,3,1394,102,71094
CABAZITAXEL,LEUKOCYTOSIS,1,14,102,71094
CARBOPLATIN,LEUKOCYTOSIS,2,9,102,71094
CLOZAPINE,LEUKOCYTOSIS,3,187,102,71094
DABIGATRAN ETEXILATE,LEUKOCYTOSIS,1,567,102,71094
DEXAMETHASONE,LEUKOCYTOSIS,2,49,102,71094
DIMETHYL FUMARATE,LEUKOCYTOSIS,2,1306,102,71094
ECULIZUMAB,LEUKOCYTOSIS,2,65,102,71094
ELTROMBOPAG,LEUKOCYTOSIS,1,32,102,71094
EPOETIN ALFA,LEUKOCYTOSIS,4,105,102,71094
EPOPROSTENOL,LEUKOCYTOSIS,4,520,102,71094
ETANERCEPT,LEUKOCYTOSIS,1,18762,102,71094
EXENATIDE,LEUKOCYTOSIS,1,134,102,71094
FINGOLIMOD,LEUKOCYTOSIS,2,1158,102,71094
FLUOROURACIL,LEUKOCYTOSIS,1,37,102,71094
FORMOTEROL,LEUKOCYTOSIS,1,10,102,71094
IBRUTINIB,LEUKOCYTOSIS,13,474,102,71094
INTERFERON BETA-1A,LEUKOCYTOSIS,2,938,102,71094
LENALIDOMIDE,LEUKOCYTOSIS,5,6018,102,71094
LINAGLIPTIN,LEUKOCYTOSIS,1,92,102,71094
LISINOPRIL,LEUKOCYTOSIS,1,48,102,71094
MACITENTAN,LEUKOCYTOSIS,4,788,102,71094
METHYLPREDNISOLONE,LEUKOCYTOSIS,1,31,102,71094
MYCOPHENOLATE MOFETIL,LEUKOCYTOSIS,1,45,102,71094
NATALIZUMAB,LEUKOCYTOSIS,6,1621,102,71094
NILOTINIB,LEUKOCYTOSIS,3,46,102,71094
OMALIZUMAB,LEUKOCYTOSIS,3,297,102,71094
OXALIPLATIN,LEUKOCYTOSIS,1,43,102,71094
OXYCODONE,LEUKOCYTOSIS,1,250,102,71094
PAZOPANIB,LEUKOCYTOSIS,1,126,102,71094
PD-1/PD-L1_Other,LEUKOCYTOSIS,1,76,102,71094
POMALIDOMIDE,LEUKOCYTOSIS,2,854,102,71094
PONATINIB,LEUKOCYTOSIS,1,40,102,71094
RIVAROXABAN,LEUKOCYTOSIS,3,1242,102,71094
ROMIPLOSTIM,LEUKOCYTOSIS,2,55,102,71094
RUXOLITINIB,LEUKOCYTOSIS,3,431,102,71094
SIPULEUCEL-T,LEUKOCYTOSIS,2,158,102,71094
SITAGLIPTIN,LEUKOCYTOSIS,1,140,102,71094
SOFOSBUVIR,LEUKOCYTOSIS,1,293,102,71094
THYROTROPIN ALFA,LEUKOCYTOSIS,1,13,102,71094
VANCOMYCIN,LEUKOCYTOSIS,1,43,102,71094
ADALIMUMAB,LICHEN SCLEROSUS,1,2347,2,71094
TOFACITINIB,LICHEN SCLEROSUS,1,703,2,71094
ADALIMUMAB,LICHENOID KERATOSIS,1,2347,2,71094
ETANERCEPT,LICHENOID KERATOSIS,1,18762,2,71094
ADALIMUMAB,LID SULCUS DEEPENED,1,2347,2,71094
GADOBENATE,LID SULCUS DEEPENED,1,82,2,71094
ADALIMUMAB,LIGAMENT DISORDER,1,2347,7,71094
BOTULINUM TOXIN TYPE A,LIGAMENT DISORDER,1,289,7,71094
ETANERCEPT,LIGAMENT DISORDER,4,18762,7,71094
NATALIZUMAB,LIGAMENT DISORDER,1,1621,7,71094
ADALIMUMAB,LIGAMENT RUPTURE,1,2347,32,71094
CERTOLIZUMAB PEGOL,LIGAMENT RUPTURE,1,757,32,71094
DENOSUMAB,LIGAMENT RUPTURE,1,955,32,71094
DIMETHYL FUMARATE,LIGAMENT RUPTURE,1,1306,32,71094
DOFETILIDE,LIGAMENT RUPTURE,1,54,32,71094
ETANERCEPT,LIGAMENT RUPTURE,16,18762,32,71094
EVEROLIMUS,LIGAMENT RUPTURE,1,130,32,71094
GLATIRAMER,LIGAMENT RUPTURE,1,356,32,71094
INTERFERON BETA-1A,LIGAMENT RUPTURE,2,938,32,71094
LEVOFLOXACIN,LIGAMENT RUPTURE,1,45,32,71094
PREGABALIN,LIGAMENT RUPTURE,1,935,32,71094
TERIFLUNOMIDE,LIGAMENT RUPTURE,1,341,32,71094
TOFACITINIB,LIGAMENT RUPTURE,1,703,32,71094
TOPIRAMATE,LIGAMENT RUPTURE,1,14,32,71094
VEDOLIZUMAB,LIGAMENT RUPTURE,2,49,32,71094
ADALIMUMAB,LIGAMENT SPRAIN,6,2347,96,71094
AMBRISENTAN,LIGAMENT SPRAIN,2,538,96,71094
AXITINIB,LIGAMENT SPRAIN,1,143,96,71094
BECAPLERMIN,LIGAMENT SPRAIN,1,1,96,71094
BOSENTAN,LIGAMENT SPRAIN,2,1394,96,71094
CARVEDILOL,LIGAMENT SPRAIN,1,7,96,71094
DENOSUMAB,LIGAMENT SPRAIN,3,955,96,71094
DIMETHYL FUMARATE,LIGAMENT SPRAIN,2,1306,96,71094
ETANERCEPT,LIGAMENT SPRAIN,22,18762,96,71094
ETONOGESTREL,LIGAMENT SPRAIN,1,794,96,71094
FINGOLIMOD,LIGAMENT SPRAIN,14,1158,96,71094
INTERFERON BETA-1A,LIGAMENT SPRAIN,4,938,96,71094
LACOSAMIDE,LIGAMENT SPRAIN,1,67,96,71094
LENALIDOMIDE,LIGAMENT SPRAIN,4,6018,96,71094
LISDEXAMFETAMINE,LIGAMENT SPRAIN,1,93,96,71094
MACITENTAN,LIGAMENT SPRAIN,1,788,96,71094
NATALIZUMAB,LIGAMENT SPRAIN,3,1621,96,71094
NIFEDIPINE,LIGAMENT SPRAIN,1,12,96,71094
OXYBATE,LIGAMENT SPRAIN,5,1330,96,71094
