Drug,Reac,a,drug_num,reac_num,n
MIRABEGRON,FEMUR FRACTURE,1,72,111,95942
MYCOPHENOLIC ACID,FEMUR FRACTURE,2,119,111,95942
NATALIZUMAB,FEMUR FRACTURE,7,2137,111,95942
OCTREOTIDE,FEMUR FRACTURE,6,596,111,95942
OXYBATE,FEMUR FRACTURE,1,1582,111,95942
PIOGLITAZONE,FEMUR FRACTURE,1,30,111,95942
POMALIDOMIDE,FEMUR FRACTURE,1,525,111,95942
RIBAVIRIN,FEMUR FRACTURE,1,360,111,95942
RITUXIMAB,FEMUR FRACTURE,1,755,111,95942
RIVAROXABAN,FEMUR FRACTURE,1,959,111,95942
RUXOLITINIB,FEMUR FRACTURE,1,203,111,95942
SAXAGLIPTIN,FEMUR FRACTURE,3,25,111,95942
SECUKINUMAB,FEMUR FRACTURE,2,48,111,95942
TENOFOVIR DISOPROXIL,FEMUR FRACTURE,2,117,111,95942
TERIPARATIDE,FEMUR FRACTURE,1,61,111,95942
THALIDOMIDE,FEMUR FRACTURE,1,141,111,95942
TOCILIZUMAB,FEMUR FRACTURE,9,788,111,95942
TRASTUZUMAB,FEMUR FRACTURE,1,428,111,95942
TREPROSTINIL,FEMUR FRACTURE,1,474,111,95942
VORICONAZOLE,FEMUR FRACTURE,1,55,111,95942
ZOLEDRONIC ACID,FEMUR FRACTURE,11,310,111,95942
ADALIMUMAB,FIBROSIS TENDINOUS,1,3991,1,95942
ADALIMUMAB,FIBULA FRACTURE,4,3991,37,95942
ALENDRONATE,FIBULA FRACTURE,5,48,37,95942
BOSENTAN,FIBULA FRACTURE,1,753,37,95942
CLOZAPINE,FIBULA FRACTURE,2,878,37,95942
DENOSUMAB,FIBULA FRACTURE,1,824,37,95942
DIMETHYL FUMARATE,FIBULA FRACTURE,1,1839,37,95942
ETANERCEPT,FIBULA FRACTURE,3,16012,37,95942
INSULIN DEGLUDEC,FIBULA FRACTURE,1,14,37,95942
INTERFERON BETA-1A,FIBULA FRACTURE,2,1137,37,95942
INTERFERON BETA-1B,FIBULA FRACTURE,1,432,37,95942
LEFLUNOMIDE,FIBULA FRACTURE,3,84,37,95942
MOMETASONE,FIBULA FRACTURE,1,67,37,95942
NATALIZUMAB,FIBULA FRACTURE,2,2137,37,95942
OXYBATE,FIBULA FRACTURE,1,1582,37,95942
PANTOPRAZOLE,FIBULA FRACTURE,1,129,37,95942
TOCILIZUMAB,FIBULA FRACTURE,6,788,37,95942
TOFACITINIB,FIBULA FRACTURE,1,667,37,95942
USTEKINUMAB,FIBULA FRACTURE,1,573,37,95942
ADALIMUMAB,FINE MOTOR SKILL DYSFUNCTION,1,3991,6,95942
INTERFERON BETA-1B,FINE MOTOR SKILL DYSFUNCTION,1,432,6,95942
RIOCIGUAT,FINE MOTOR SKILL DYSFUNCTION,1,57,6,95942
TERIFLUNOMIDE,FINE MOTOR SKILL DYSFUNCTION,3,495,6,95942
ADALIMUMAB,FINGER DEFORMITY,3,3991,44,95942
BELIMUMAB,FINGER DEFORMITY,1,219,44,95942
ETANERCEPT,FINGER DEFORMITY,38,16012,44,95942
GABAPENTIN,FINGER DEFORMITY,1,251,44,95942
LENALIDOMIDE,FINGER DEFORMITY,1,2170,44,95942
ADALIMUMAB,FISTULA,48,3991,146,95942
BEVACIZUMAB,FISTULA,4,700,146,95942
BUDESONIDE,FISTULA,1,30,146,95942
CARBOPLATIN,FISTULA,2,174,146,95942
CERTOLIZUMAB PEGOL,FISTULA,2,1394,146,95942
CINACALCET,FISTULA,1,74,146,95942
COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,FISTULA,1,37,146,95942
Combined_MEL,FISTULA,2,126,146,95942
DEGARELIX,FISTULA,2,15,146,95942
ETANERCEPT,FISTULA,7,16012,146,95942
EVEROLIMUS,FISTULA,1,484,146,95942
FINGOLIMOD,FISTULA,4,2302,146,95942
GOLIMUMAB,FISTULA,2,519,146,95942
IBRUTINIB,FISTULA,1,250,146,95942
INFLIXIMAB,FISTULA,38,1644,146,95942
LENALIDOMIDE,FISTULA,1,2170,146,95942
METHYLPREDNISOLONE,FISTULA,2,141,146,95942
NATALIZUMAB,FISTULA,4,2137,146,95942
NINTEDANIB,FISTULA,1,27,146,95942
OCTREOTIDE,FISTULA,2,596,146,95942
PACLITAXEL,FISTULA,3,461,146,95942
PARICALCITOL,FISTULA,1,62,146,95942
PD-1/PD-L1_MEL,FISTULA,1,157,146,95942
PEGVISOMANT,FISTULA,1,33,146,95942
PREGABALIN,FISTULA,1,824,146,95942
REGORAFENIB,FISTULA,1,235,146,95942
SUNITINIB,FISTULA,1,301,146,95942
TREPROSTINIL,FISTULA,2,474,146,95942
USTEKINUMAB,FISTULA,1,573,146,95942
VEDOLIZUMAB,FISTULA,1,131,146,95942
ZOLEDRONIC ACID,FISTULA,7,310,146,95942
ADALIMUMAB,FISTULA DISCHARGE,15,3991,21,95942
ECULIZUMAB,FISTULA DISCHARGE,1,141,21,95942
INFLIXIMAB,FISTULA DISCHARGE,4,1644,21,95942
ZOLEDRONIC ACID,FISTULA DISCHARGE,1,310,21,95942
ADALIMUMAB,FISTULA OF SMALL INTESTINE,10,3991,17,95942
ETANERCEPT,FISTULA OF SMALL INTESTINE,3,16012,17,95942
GLYCEROL PHENYLBUTYRATE,FISTULA OF SMALL INTESTINE,1,4,17,95942
OXALIPLATIN,FISTULA OF SMALL INTESTINE,1,230,17,95942
REGORAFENIB,FISTULA OF SMALL INTESTINE,1,235,17,95942
VEDOLIZUMAB,FISTULA OF SMALL INTESTINE,1,131,17,95942
ADALIMUMAB,FLANK PAIN,6,3991,108,95942
AFLIBERCEPT,FLANK PAIN,1,93,108,95942
AMBRISENTAN,FLANK PAIN,1,339,108,95942
APREMILAST,FLANK PAIN,2,1141,108,95942
ATAZANAVIR,FLANK PAIN,2,48,108,95942
AXITINIB,FLANK PAIN,1,132,108,95942
BACLOFEN,FLANK PAIN,2,309,108,95942
BOSENTAN,FLANK PAIN,4,753,108,95942
BRENTUXIMAB VEDOTIN,FLANK PAIN,2,121,108,95942
CANAGLIFLOZIN,FLANK PAIN,4,225,108,95942
CETUXIMAB,FLANK PAIN,2,44,108,95942
CLOZAPINE,FLANK PAIN,1,878,108,95942
COPPER,FLANK PAIN,2,334,108,95942
CRIZOTINIB,FLANK PAIN,1,247,108,95942
DABRAFENIB,FLANK PAIN,2,217,108,95942
DARATUMUMAB,FLANK PAIN,1,2,108,95942
DARBEPOETIN ALFA,FLANK PAIN,1,78,108,95942
DIMETHYL FUMARATE,FLANK PAIN,2,1839,108,95942
ECULIZUMAB,FLANK PAIN,1,141,108,95942
ENOXAPARIN,FLANK PAIN,1,105,108,95942
ESOMEPRAZOLE,FLANK PAIN,1,122,108,95942
ETANERCEPT,FLANK PAIN,5,16012,108,95942
EVEROLIMUS,FLANK PAIN,1,484,108,95942
FINGOLIMOD,FLANK PAIN,14,2302,108,95942
FLUOROURACIL,FLANK PAIN,1,192,108,95942
FUROSEMIDE,FLANK PAIN,2,86,108,95942
GABAPENTIN,FLANK PAIN,1,251,108,95942
GADOTERATE MEGLUMINE,FLANK PAIN,1,28,108,95942
GADOVERSETAMIDE,FLANK PAIN,1,3,108,95942
IMMUNOGLOBULIN G,FLANK PAIN,1,206,108,95942
INFLIXIMAB,FLANK PAIN,1,1644,108,95942
INTERFERON BETA-1A,FLANK PAIN,1,1137,108,95942
LAMOTRIGINE,FLANK PAIN,1,279,108,95942
NATALIZUMAB,FLANK PAIN,2,2137,108,95942
OCTREOTIDE,FLANK PAIN,21,596,108,95942
OMALIZUMAB,FLANK PAIN,2,1121,108,95942
RITUXIMAB,FLANK PAIN,2,755,108,95942
RUXOLITINIB,FLANK PAIN,1,203,108,95942
SORAFENIB,FLANK PAIN,1,213,108,95942
SUNITINIB,FLANK PAIN,1,301,108,95942
TEDUGLUTIDE,FLANK PAIN,1,43,108,95942
TENOFOVIR DISOPROXIL,FLANK PAIN,2,117,108,95942
TERIFLUNOMIDE,FLANK PAIN,2,495,108,95942
VEDOLIZUMAB,FLANK PAIN,1,131,108,95942
WARFARIN,FLANK PAIN,2,110,108,95942
ADALIMUMAB,FLOATING PATELLA,1,3991,1,95942
ADALIMUMAB,FLUID INTAKE REDUCED,4,3991,26,95942
BOSUTINIB,FLUID INTAKE REDUCED,1,94,26,95942
BRENTUXIMAB VEDOTIN,FLUID INTAKE REDUCED,2,121,26,95942
BUPROPION,FLUID INTAKE REDUCED,1,108,26,95942
CALCITRIOL,FLUID INTAKE REDUCED,1,6,26,95942
CANAGLIFLOZIN,FLUID INTAKE REDUCED,1,225,26,95942
DIMETHYL FUMARATE,FLUID INTAKE REDUCED,2,1839,26,95942
ETANERCEPT,FLUID INTAKE REDUCED,1,16012,26,95942
EVEROLIMUS,FLUID INTAKE REDUCED,3,484,26,95942
FLUCONAZOLE,FLUID INTAKE REDUCED,1,62,26,95942
INTERFERON BETA-1A,FLUID INTAKE REDUCED,1,1137,26,95942
LEUCOVORIN,FLUID INTAKE REDUCED,1,33,26,95942
LITHIUM CARBONATE,FLUID INTAKE REDUCED,1,36,26,95942
PALIPERIDONE,FLUID INTAKE REDUCED,1,411,26,95942
RIBAVIRIN,FLUID INTAKE REDUCED,1,360,26,95942
RISPERIDONE,FLUID INTAKE REDUCED,1,480,26,95942
SIMEPREVIR,FLUID INTAKE REDUCED,1,835,26,95942
SUNITINIB,FLUID INTAKE REDUCED,1,301,26,95942
USTEKINUMAB,FLUID INTAKE REDUCED,1,573,26,95942
ADALIMUMAB,FLUID RETENTION,9,3991,367,95942
AMBRISENTAN,FLUID RETENTION,18,339,367,95942
AMLODIPINE,FLUID RETENTION,2,160,367,95942
ANASTROZOLE,FLUID RETENTION,2,39,367,95942
ASENAPINE,FLUID RETENTION,1,37,367,95942
BEVACIZUMAB,FLUID RETENTION,2,700,367,95942
BOSENTAN,FLUID RETENTION,36,753,367,95942
BOSUTINIB,FLUID RETENTION,4,94,367,95942
BUPROPION,FLUID RETENTION,1,108,367,95942
CABOZANTINIB,FLUID RETENTION,1,86,367,95942
CARFILZOMIB,FLUID RETENTION,2,248,367,95942
CIPROFLOXACIN,FLUID RETENTION,1,159,367,95942
CLOZAPINE,FLUID RETENTION,1,878,367,95942
CORTICOTROPIN,FLUID RETENTION,3,48,367,95942
DARBEPOETIN ALFA,FLUID RETENTION,1,78,367,95942
DASATINIB,FLUID RETENTION,5,156,367,95942
DENOSUMAB,FLUID RETENTION,1,824,367,95942
DIMETHYL FUMARATE,FLUID RETENTION,3,1839,367,95942
ELTROMBOPAG,FLUID RETENTION,1,80,367,95942
ENZALUTAMIDE,FLUID RETENTION,1,122,367,95942
EPOPROSTENOL,FLUID RETENTION,44,483,367,95942
ESTRADIOL,FLUID RETENTION,1,74,367,95942
ETANERCEPT,FLUID RETENTION,18,16012,367,95942
FINGOLIMOD,FLUID RETENTION,2,2302,367,95942
GLATIRAMER,FLUID RETENTION,2,460,367,95942
GOLIMUMAB,FLUID RETENTION,1,519,367,95942
ILOPROST,FLUID RETENTION,9,193,367,95942
IMATINIB,FLUID RETENTION,2,162,367,95942
INFLIXIMAB,FLUID RETENTION,1,1644,367,95942
INTERFERON BETA-1A,FLUID RETENTION,4,1137,367,95942
INTERFERON BETA-1B,FLUID RETENTION,2,432,367,95942
LAMOTRIGINE,FLUID RETENTION,1,279,367,95942
LENALIDOMIDE,FLUID RETENTION,8,2170,367,95942
LEVONORGESTREL,FLUID RETENTION,1,707,367,95942
LITHIUM CARBONATE,FLUID RETENTION,1,36,367,95942
LORCASERIN,FLUID RETENTION,1,118,367,95942
MACITENTAN,FLUID RETENTION,51,487,367,95942
MELPHALAN,FLUID RETENTION,1,18,367,95942
METFORMIN,FLUID RETENTION,1,205,367,95942
METHYLPREDNISOLONE,FLUID RETENTION,1,141,367,95942
MINOXIDIL,FLUID RETENTION,2,13,367,95942
MIRTAZAPINE,FLUID RETENTION,1,143,367,95942
NALTREXONE,FLUID RETENTION,1,21,367,95942
NAPROXEN,FLUID RETENTION,1,135,367,95942
NATALIZUMAB,FLUID RETENTION,1,2137,367,95942
NILOTINIB,FLUID RETENTION,2,406,367,95942
OCTREOTIDE,FLUID RETENTION,12,596,367,95942
OMALIZUMAB,FLUID RETENTION,11,1121,367,95942
OXYBATE,FLUID RETENTION,5,1582,367,95942
PALIPERIDONE,FLUID RETENTION,1,411,367,95942
PARICALCITOL,FLUID RETENTION,1,62,367,95942
PEGFILGRASTIM,FLUID RETENTION,1,210,367,95942
PEGINTERFERON ALFA-2A,FLUID RETENTION,1,313,367,95942
PIOGLITAZONE,FLUID RETENTION,1,30,367,95942
POMALIDOMIDE,FLUID RETENTION,4,525,367,95942
PREGABALIN,FLUID RETENTION,8,824,367,95942
REGORAFENIB,FLUID RETENTION,1,235,367,95942
RIOCIGUAT,FLUID RETENTION,7,57,367,95942
RITUXIMAB,FLUID RETENTION,3,755,367,95942
RIVAROXABAN,FLUID RETENTION,1,959,367,95942
RUXOLITINIB,FLUID RETENTION,3,203,367,95942
SILDENAFIL,FLUID RETENTION,3,133,367,95942
SOFOSBUVIR,FLUID RETENTION,2,693,367,95942
SOMATROPIN,FLUID RETENTION,1,79,367,95942
SORAFENIB,FLUID RETENTION,1,213,367,95942
SUNITINIB,FLUID RETENTION,2,301,367,95942
TACROLIMUS,FLUID RETENTION,1,315,367,95942
TADALAFIL,FLUID RETENTION,1,23,367,95942
TERBINAFINE,FLUID RETENTION,2,64,367,95942
TERIPARATIDE,FLUID RETENTION,1,61,367,95942
THALIDOMIDE,FLUID RETENTION,3,141,367,95942
TOCILIZUMAB,FLUID RETENTION,3,788,367,95942
TOFACITINIB,FLUID RETENTION,1,667,367,95942
TRASTUZUMAB,FLUID RETENTION,1,428,367,95942
TREPROSTINIL,FLUID RETENTION,28,474,367,95942
USTEKINUMAB,FLUID RETENTION,1,573,367,95942
VIGABATRIN,FLUID RETENTION,1,110,367,95942
ADALIMUMAB,FOETAL DISORDER,1,3991,2,95942
INTERFERON BETA-1A,FOETAL DISORDER,1,1137,2,95942
ADALIMUMAB,FOETAL HEART RATE DECELERATION ABNORMALITY,1,3991,1,95942
ADALIMUMAB,FOOD INTOLERANCE,2,3991,29,95942
DENOSUMAB,FOOD INTOLERANCE,2,824,29,95942
DIMETHYL FUMARATE,FOOD INTOLERANCE,1,1839,29,95942
ECULIZUMAB,FOOD INTOLERANCE,1,141,29,95942
FINGOLIMOD,FOOD INTOLERANCE,1,2302,29,95942
GEMCITABINE,FOOD INTOLERANCE,1,84,29,95942
INTERFERON BETA-1A,FOOD INTOLERANCE,1,1137,29,95942
IOHEXOL,FOOD INTOLERANCE,1,346,29,95942
OMALIZUMAB,FOOD INTOLERANCE,1,1121,29,95942
PACLITAXEL,FOOD INTOLERANCE,1,461,29,95942
PD-1/PD-L1_Other,FOOD INTOLERANCE,3,101,29,95942
SERTRALINE,FOOD INTOLERANCE,1,265,29,95942
TELAPREVIR,FOOD INTOLERANCE,1,266,29,95942
TOPIRAMATE,FOOD INTOLERANCE,2,152,29,95942
TRAVOPROST,FOOD INTOLERANCE,3,8,29,95942
VARENICLINE,FOOD INTOLERANCE,7,166,29,95942
ADALIMUMAB,FOOD POISONING,1,3991,42,95942
APREMILAST,FOOD POISONING,1,1141,42,95942
BOSENTAN,FOOD POISONING,2,753,42,95942
ECULIZUMAB,FOOD POISONING,1,141,42,95942
ENZALUTAMIDE,FOOD POISONING,1,122,42,95942
EPOPROSTENOL,FOOD POISONING,1,483,42,95942
ETANERCEPT,FOOD POISONING,4,16012,42,95942
FINGOLIMOD,FOOD POISONING,7,2302,42,95942
LENALIDOMIDE,FOOD POISONING,1,2170,42,95942
LOMITAPIDE,FOOD POISONING,1,21,42,95942
MINOCYCLINE,FOOD POISONING,1,31,42,95942
NATALIZUMAB,FOOD POISONING,3,2137,42,95942
OCTREOTIDE,FOOD POISONING,4,596,42,95942
OMALIZUMAB,FOOD POISONING,2,1121,42,95942
RANIBIZUMAB,FOOD POISONING,2,146,42,95942
SUNITINIB,FOOD POISONING,1,301,42,95942
TESTOSTERONE,FOOD POISONING,1,272,42,95942
TOCILIZUMAB,FOOD POISONING,7,788,42,95942
TOFACITINIB,FOOD POISONING,1,667,42,95942
ADALIMUMAB,FOOT DEFORMITY,11,3991,113,95942
BELIMUMAB,FOOT DEFORMITY,1,219,113,95942
BEVACIZUMAB,FOOT DEFORMITY,2,700,113,95942
CANAGLIFLOZIN,FOOT DEFORMITY,1,225,113,95942
CAPECITABINE,FOOT DEFORMITY,2,205,113,95942
CERTOLIZUMAB PEGOL,FOOT DEFORMITY,2,1394,113,95942
DENOSUMAB,FOOT DEFORMITY,1,824,113,95942
DIMETHYL FUMARATE,FOOT DEFORMITY,3,1839,113,95942
ESTRADIOL,FOOT DEFORMITY,1,74,113,95942
ETANERCEPT,FOOT DEFORMITY,49,16012,113,95942
FINGOLIMOD,FOOT DEFORMITY,4,2302,113,95942
INTERFERON BETA-1A,FOOT DEFORMITY,1,1137,113,95942
LACOSAMIDE,FOOT DEFORMITY,2,144,113,95942
LENALIDOMIDE,FOOT DEFORMITY,1,2170,113,95942
OMALIZUMAB,FOOT DEFORMITY,4,1121,113,95942
OXYBATE,FOOT DEFORMITY,2,1582,113,95942
PREGABALIN,FOOT DEFORMITY,4,824,113,95942
RITUXIMAB,FOOT DEFORMITY,8,755,113,95942
SIMVASTATIN,FOOT DEFORMITY,1,172,113,95942
TERIFLUNOMIDE,FOOT DEFORMITY,1,495,113,95942
TOCILIZUMAB,FOOT DEFORMITY,9,788,113,95942
TOFACITINIB,FOOT DEFORMITY,3,667,113,95942
ADALIMUMAB,FOREIGN BODY IN EYE,1,3991,6,95942
ETANERCEPT,FOREIGN BODY IN EYE,1,16012,6,95942
FINGOLIMOD,FOREIGN BODY IN EYE,4,2302,6,95942
ADALIMUMAB,FORMICATION,2,3991,51,95942
APREMILAST,FORMICATION,1,1141,51,95942
ATORVASTATIN,FORMICATION,1,239,51,95942
BACLOFEN,FORMICATION,2,309,51,95942
BUPRENORPHINE,FORMICATION,1,199,51,95942
CARBOPLATIN,FORMICATION,1,174,51,95942
CISPLATIN,FORMICATION,1,117,51,95942
DIMETHYL FUMARATE,FORMICATION,2,1839,51,95942
DOCETAXEL,FORMICATION,2,265,51,95942
ETANERCEPT,FORMICATION,13,16012,51,95942
ETONOGESTREL,FORMICATION,1,886,51,95942
FERRIC CARBOXYMALTOSE,FORMICATION,1,52,51,95942
GADOBUTROL,FORMICATION,1,148,51,95942
"INSULIN GLULISINE, HUMAN",FORMICATION,1,14,51,95942
INTERFERON BETA-1B,FORMICATION,1,432,51,95942
LINAGLIPTIN,FORMICATION,1,137,51,95942
OMALIZUMAB,FORMICATION,1,1121,51,95942
OSELTAMIVIR,FORMICATION,1,39,51,95942
OXYBATE,FORMICATION,4,1582,51,95942
OXYCODONE,FORMICATION,1,313,51,95942
PALIPERIDONE,FORMICATION,1,411,51,95942
PREGABALIN,FORMICATION,2,824,51,95942
SIMVASTATIN,FORMICATION,1,172,51,95942
TERIFLUNOMIDE,FORMICATION,2,495,51,95942
TOCILIZUMAB,FORMICATION,3,788,51,95942
VEMURAFENIB,FORMICATION,1,176,51,95942
VIGABATRIN,FORMICATION,1,110,51,95942
VORTIOXETINE,FORMICATION,1,103,51,95942
ADALIMUMAB,FRACTURED COCCYX,1,3991,10,95942
LINAGLIPTIN,FRACTURED COCCYX,2,137,10,95942
NATALIZUMAB,FRACTURED COCCYX,1,2137,10,95942
OMALIZUMAB,FRACTURED COCCYX,4,1121,10,95942
OXYCODONE,FRACTURED COCCYX,1,313,10,95942
PREGABALIN,FRACTURED COCCYX,1,824,10,95942
ADALIMUMAB,FREQUENT BOWEL MOVEMENTS,52,3991,158,95942
ALEMTUZUMAB,FREQUENT BOWEL MOVEMENTS,3,135,158,95942
APREMILAST,FREQUENT BOWEL MOVEMENTS,18,1141,158,95942
AXITINIB,FREQUENT BOWEL MOVEMENTS,1,132,158,95942
CAPECITABINE,FREQUENT BOWEL MOVEMENTS,1,205,158,95942
CERTOLIZUMAB PEGOL,FREQUENT BOWEL MOVEMENTS,6,1394,158,95942
DENOSUMAB,FREQUENT BOWEL MOVEMENTS,1,824,158,95942
DIMETHYL FUMARATE,FREQUENT BOWEL MOVEMENTS,1,1839,158,95942
DULOXETINE,FREQUENT BOWEL MOVEMENTS,1,188,158,95942
EPOPROSTENOL,FREQUENT BOWEL MOVEMENTS,1,483,158,95942
ETANERCEPT,FREQUENT BOWEL MOVEMENTS,5,16012,158,95942
INFLIXIMAB,FREQUENT BOWEL MOVEMENTS,20,1644,158,95942
LENALIDOMIDE,FREQUENT BOWEL MOVEMENTS,1,2170,158,95942
LEVOFLOXACIN,FREQUENT BOWEL MOVEMENTS,1,137,158,95942
LISDEXAMFETAMINE,FREQUENT BOWEL MOVEMENTS,1,109,158,95942
MESALAMINE,FREQUENT BOWEL MOVEMENTS,2,56,158,95942
NILOTINIB,FREQUENT BOWEL MOVEMENTS,2,406,158,95942
OCTREOTIDE,FREQUENT BOWEL MOVEMENTS,22,596,158,95942
OMALIZUMAB,FREQUENT BOWEL MOVEMENTS,3,1121,158,95942
PANTOPRAZOLE,FREQUENT BOWEL MOVEMENTS,2,129,158,95942
RUXOLITINIB,FREQUENT BOWEL MOVEMENTS,1,203,158,95942
SIMEPREVIR,FREQUENT BOWEL MOVEMENTS,1,835,158,95942
SOFOSBUVIR,FREQUENT BOWEL MOVEMENTS,1,693,158,95942
TEDUGLUTIDE,FREQUENT BOWEL MOVEMENTS,1,43,158,95942
TEMOZOLOMIDE,FREQUENT BOWEL MOVEMENTS,1,82,158,95942
TERIFLUNOMIDE,FREQUENT BOWEL MOVEMENTS,6,495,158,95942
TOCILIZUMAB,FREQUENT BOWEL MOVEMENTS,1,788,158,95942
TOFACITINIB,FREQUENT BOWEL MOVEMENTS,1,667,158,95942
VALGANCICLOVIR,FREQUENT BOWEL MOVEMENTS,1,18,158,95942
ADALIMUMAB,FRUSTRATION TOLERANCE DECREASED,2,3991,82,95942
APREMILAST,FRUSTRATION TOLERANCE DECREASED,2,1141,82,95942
ARIPIPRAZOLE,FRUSTRATION TOLERANCE DECREASED,7,375,82,95942
BACLOFEN,FRUSTRATION TOLERANCE DECREASED,2,309,82,95942
BELIMUMAB,FRUSTRATION TOLERANCE DECREASED,1,219,82,95942
BOSENTAN,FRUSTRATION TOLERANCE DECREASED,1,753,82,95942
CAPECITABINE,FRUSTRATION TOLERANCE DECREASED,1,205,82,95942
DESVENLAFAXINE,FRUSTRATION TOLERANCE DECREASED,3,51,82,95942
DIMETHYL FUMARATE,FRUSTRATION TOLERANCE DECREASED,2,1839,82,95942
DULOXETINE,FRUSTRATION TOLERANCE DECREASED,1,188,82,95942
EPOPROSTENOL,FRUSTRATION TOLERANCE DECREASED,2,483,82,95942
ETANERCEPT,FRUSTRATION TOLERANCE DECREASED,8,16012,82,95942
ILOPROST,FRUSTRATION TOLERANCE DECREASED,1,193,82,95942
INTERFERON BETA-1A,FRUSTRATION TOLERANCE DECREASED,7,1137,82,95942
INTERFERON BETA-1B,FRUSTRATION TOLERANCE DECREASED,3,432,82,95942
LEVONORGESTREL,FRUSTRATION TOLERANCE DECREASED,2,707,82,95942
LISDEXAMFETAMINE,FRUSTRATION TOLERANCE DECREASED,1,109,82,95942
MIRTAZAPINE,FRUSTRATION TOLERANCE DECREASED,1,143,82,95942
NALTREXONE,FRUSTRATION TOLERANCE DECREASED,1,21,82,95942
NATALIZUMAB,FRUSTRATION TOLERANCE DECREASED,2,2137,82,95942
OCTREOTIDE,FRUSTRATION TOLERANCE DECREASED,9,596,82,95942
OXYBATE,FRUSTRATION TOLERANCE DECREASED,8,1582,82,95942
PEGINTERFERON ALFA-2B,FRUSTRATION TOLERANCE DECREASED,1,259,82,95942
PREGABALIN,FRUSTRATION TOLERANCE DECREASED,5,824,82,95942
RANOLAZINE,FRUSTRATION TOLERANCE DECREASED,1,10,82,95942
RITUXIMAB,FRUSTRATION TOLERANCE DECREASED,1,755,82,95942
TERIFLUNOMIDE,FRUSTRATION TOLERANCE DECREASED,1,495,82,95942
TESTOSTERONE,FRUSTRATION TOLERANCE DECREASED,1,272,82,95942
TOCILIZUMAB,FRUSTRATION TOLERANCE DECREASED,1,788,82,95942
VALPROATE,FRUSTRATION TOLERANCE DECREASED,1,142,82,95942
VARENICLINE,FRUSTRATION TOLERANCE DECREASED,3,166,82,95942
ADALIMUMAB,FUNCTIONAL GASTROINTESTINAL DISORDER,4,3991,23,95942
AZACITIDINE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,108,23,95942
CERTOLIZUMAB PEGOL,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1394,23,95942
DIMETHYL FUMARATE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1839,23,95942
DOCETAXEL,FUNCTIONAL GASTROINTESTINAL DISORDER,1,265,23,95942
DOXORUBICIN,FUNCTIONAL GASTROINTESTINAL DISORDER,1,215,23,95942
ENOXAPARIN,FUNCTIONAL GASTROINTESTINAL DISORDER,1,105,23,95942
EPIRUBICIN,FUNCTIONAL GASTROINTESTINAL DISORDER,3,56,23,95942
FINGOLIMOD,FUNCTIONAL GASTROINTESTINAL DISORDER,1,2302,23,95942
GOLIMUMAB,FUNCTIONAL GASTROINTESTINAL DISORDER,2,519,23,95942
INFLIXIMAB,FUNCTIONAL GASTROINTESTINAL DISORDER,1,1644,23,95942
INTERFERON BETA-1A,FUNCTIONAL GASTROINTESTINAL DISORDER,2,1137,23,95942
ISOTRETINOIN,FUNCTIONAL GASTROINTESTINAL DISORDER,1,271,23,95942
MIRTAZAPINE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,143,23,95942
RUXOLITINIB,FUNCTIONAL GASTROINTESTINAL DISORDER,1,203,23,95942
TERIFLUNOMIDE,FUNCTIONAL GASTROINTESTINAL DISORDER,1,495,23,95942
ADALIMUMAB,GALLBLADDER ABSCESS,1,3991,1,95942
ADALIMUMAB,GALLBLADDER HYPOFUNCTION,1,3991,13,95942
LEUPROLIDE,GALLBLADDER HYPOFUNCTION,1,207,13,95942
OCTREOTIDE,GALLBLADDER HYPOFUNCTION,11,596,13,95942
ADALIMUMAB,GALLBLADDER OEDEMA,2,3991,15,95942
NATALIZUMAB,GALLBLADDER OEDEMA,1,2137,15,95942
OCTREOTIDE,GALLBLADDER OEDEMA,12,596,15,95942
ADALIMUMAB,GANGRENE,2,3991,27,95942
ANASTROZOLE,GANGRENE,2,39,27,95942
BELATACEPT,GANGRENE,1,43,27,95942
CANAGLIFLOZIN,GANGRENE,4,225,27,95942
CLOZAPINE,GANGRENE,1,878,27,95942
DALTEPARIN,GANGRENE,1,20,27,95942
GOLIMUMAB,GANGRENE,1,519,27,95942
INSULIN GLARGINE,GANGRENE,2,104,27,95942
MYCOPHENOLIC ACID,GANGRENE,2,119,27,95942
NILOTINIB,GANGRENE,1,406,27,95942
RITUXIMAB,GANGRENE,1,755,27,95942
TESTOSTERONE,GANGRENE,2,272,27,95942
VARENICLINE,GANGRENE,7,166,27,95942
ADALIMUMAB,GASTRIC DILATATION,1,3991,22,95942
AMLODIPINE,GASTRIC DILATATION,6,160,22,95942
CERTOLIZUMAB PEGOL,GASTRIC DILATATION,3,1394,22,95942
DENOSUMAB,GASTRIC DILATATION,1,824,22,95942
DOCETAXEL,GASTRIC DILATATION,2,265,22,95942
LANREOTIDE,GASTRIC DILATATION,1,135,22,95942
METRONIDAZOLE,GASTRIC DILATATION,1,111,22,95942
OCTREOTIDE,GASTRIC DILATATION,5,596,22,95942
OMALIZUMAB,GASTRIC DILATATION,1,1121,22,95942
RIOCIGUAT,GASTRIC DILATATION,1,57,22,95942
