Drug,Reac,a,drug_num,reac_num,n
BASILIXIMAB,MITRAL VALVE INCOMPETENCE,1,7,68,63653
BOSENTAN,MITRAL VALVE INCOMPETENCE,1,824,68,63653
CARFILZOMIB,MITRAL VALVE INCOMPETENCE,1,356,68,63653
CINACALCET,MITRAL VALVE INCOMPETENCE,1,78,68,63653
CORTICOTROPIN,MITRAL VALVE INCOMPETENCE,1,25,68,63653
CYCLOSPORINE,MITRAL VALVE INCOMPETENCE,1,106,68,63653
CYTARABINE,MITRAL VALVE INCOMPETENCE,2,56,68,63653
DABIGATRAN,MITRAL VALVE INCOMPETENCE,1,75,68,63653
DABIGATRAN ETEXILATE,MITRAL VALVE INCOMPETENCE,1,1487,68,63653
DENOSUMAB,MITRAL VALVE INCOMPETENCE,2,1916,68,63653
EVEROLIMUS,MITRAL VALVE INCOMPETENCE,2,317,68,63653
FUROSEMIDE,MITRAL VALVE INCOMPETENCE,2,287,68,63653
GOLIMUMAB,MITRAL VALVE INCOMPETENCE,2,206,68,63653
IBRUTINIB,MITRAL VALVE INCOMPETENCE,1,670,68,63653
ILOPROST,MITRAL VALVE INCOMPETENCE,1,172,68,63653
INDACATEROL,MITRAL VALVE INCOMPETENCE,1,52,68,63653
LETROZOLE,MITRAL VALVE INCOMPETENCE,2,82,68,63653
LEVETIRACETAM,MITRAL VALVE INCOMPETENCE,1,149,68,63653
MIRABEGRON,MITRAL VALVE INCOMPETENCE,2,142,68,63653
NEBIVOLOL,MITRAL VALVE INCOMPETENCE,1,48,68,63653
NILOTINIB,MITRAL VALVE INCOMPETENCE,1,278,68,63653
PACLITAXEL,MITRAL VALVE INCOMPETENCE,1,380,68,63653
PAZOPANIB,MITRAL VALVE INCOMPETENCE,3,267,68,63653
PONATINIB,MITRAL VALVE INCOMPETENCE,4,77,68,63653
RANIBIZUMAB,MITRAL VALVE INCOMPETENCE,1,519,68,63653
RIVAROXABAN,MITRAL VALVE INCOMPETENCE,1,2740,68,63653
RUXOLITINIB,MITRAL VALVE INCOMPETENCE,6,572,68,63653
SIPULEUCEL-T,MITRAL VALVE INCOMPETENCE,1,177,68,63653
TESTOSTERONE,MITRAL VALVE INCOMPETENCE,1,72,68,63653
TICAGRELOR,MITRAL VALVE INCOMPETENCE,2,364,68,63653
TOBRAMYCIN,MITRAL VALVE INCOMPETENCE,1,19,68,63653
TORSEMIDE,MITRAL VALVE INCOMPETENCE,1,30,68,63653
TRASTUZUMAB,MITRAL VALVE INCOMPETENCE,3,147,68,63653
TREPROSTINIL,MITRAL VALVE INCOMPETENCE,1,309,68,63653
ACENOCOUMAROL,MUSCLE HAEMORRHAGE,2,22,68,63653
AMIODARONE,MUSCLE HAEMORRHAGE,1,270,68,63653
APIXABAN,MUSCLE HAEMORRHAGE,3,436,68,63653
ASPIRIN,MUSCLE HAEMORRHAGE,2,915,68,63653
ATORVASTATIN,MUSCLE HAEMORRHAGE,2,312,68,63653
BOSENTAN,MUSCLE HAEMORRHAGE,3,824,68,63653
CASPOFUNGIN,MUSCLE HAEMORRHAGE,1,39,68,63653
CLARITHROMYCIN,MUSCLE HAEMORRHAGE,3,167,68,63653
CLOPIDOGREL,MUSCLE HAEMORRHAGE,1,386,68,63653
ENOXAPARIN,MUSCLE HAEMORRHAGE,7,178,68,63653
ESCITALOPRAM,MUSCLE HAEMORRHAGE,5,110,68,63653
FONDAPARINUX,MUSCLE HAEMORRHAGE,2,51,68,63653
HEPARIN,MUSCLE HAEMORRHAGE,1,49,68,63653
IBRUTINIB,MUSCLE HAEMORRHAGE,2,670,68,63653
IBUPROFEN,MUSCLE HAEMORRHAGE,1,153,68,63653
IDELALISIB,MUSCLE HAEMORRHAGE,2,124,68,63653
ITRACONAZOLE,MUSCLE HAEMORRHAGE,3,23,68,63653
MORPHINE,MUSCLE HAEMORRHAGE,1,90,68,63653
MYCOPHENOLATE MOFETIL,MUSCLE HAEMORRHAGE,1,43,68,63653
PLACEBO,MUSCLE HAEMORRHAGE,1,27,68,63653
PROPAFENONE,MUSCLE HAEMORRHAGE,1,12,68,63653
RADIUM,MUSCLE HAEMORRHAGE,1,31,68,63653
RAMIPRIL,MUSCLE HAEMORRHAGE,1,226,68,63653
RIVAROXABAN,MUSCLE HAEMORRHAGE,16,2740,68,63653
RUXOLITINIB,MUSCLE HAEMORRHAGE,2,572,68,63653
TOCILIZUMAB,MUSCLE HAEMORRHAGE,1,470,68,63653
VENLAFAXINE,MUSCLE HAEMORRHAGE,1,69,68,63653
WARFARIN,MUSCLE HAEMORRHAGE,1,407,68,63653
ACENOCOUMAROL,PULMONARY HAEMORRHAGE,1,22,58,63653
ADALIMUMAB,PULMONARY HAEMORRHAGE,3,1028,58,63653
ALBUTEROL,PULMONARY HAEMORRHAGE,1,51,58,63653
AMIODARONE,PULMONARY HAEMORRHAGE,1,270,58,63653
APOMORPHINE,PULMONARY HAEMORRHAGE,1,16,58,63653
ASPIRIN,PULMONARY HAEMORRHAGE,4,915,58,63653
BENDAMUSTINE,PULMONARY HAEMORRHAGE,4,266,58,63653
BEVACIZUMAB,PULMONARY HAEMORRHAGE,4,666,58,63653
BORTEZOMIB,PULMONARY HAEMORRHAGE,1,132,58,63653
CARBOPLATIN,PULMONARY HAEMORRHAGE,1,170,58,63653
CLOPIDOGREL,PULMONARY HAEMORRHAGE,1,386,58,63653
Combined_NSCLC,PULMONARY HAEMORRHAGE,2,3,58,63653
DABIGATRAN ETEXILATE,PULMONARY HAEMORRHAGE,7,1487,58,63653
DECITABINE,PULMONARY HAEMORRHAGE,1,26,58,63653
EPOETIN ALFA,PULMONARY HAEMORRHAGE,1,63,58,63653
ERLOTINIB,PULMONARY HAEMORRHAGE,1,158,58,63653
IBANDRONATE,PULMONARY HAEMORRHAGE,1,96,58,63653
LENALIDOMIDE,PULMONARY HAEMORRHAGE,1,4935,58,63653
MEROPENEM,PULMONARY HAEMORRHAGE,1,44,58,63653
RITUXIMAB,PULMONARY HAEMORRHAGE,1,579,58,63653
RIVAROXABAN,PULMONARY HAEMORRHAGE,13,2740,58,63653
RUXOLITINIB,PULMONARY HAEMORRHAGE,2,572,58,63653
TICAGRELOR,PULMONARY HAEMORRHAGE,2,364,58,63653
TREPROSTINIL,PULMONARY HAEMORRHAGE,1,309,58,63653
VANCOMYCIN,PULMONARY HAEMORRHAGE,1,106,58,63653
VENETOCLAX,PULMONARY HAEMORRHAGE,1,17,58,63653
ACENOCOUMAROL,SHOCK HAEMORRHAGIC,1,22,146,63653
ACETAMINOPHEN,SHOCK HAEMORRHAGIC,1,51,146,63653
AFATINIB,SHOCK HAEMORRHAGIC,4,384,146,63653
ALEMTUZUMAB,SHOCK HAEMORRHAGIC,2,22,146,63653
AMIODARONE,SHOCK HAEMORRHAGIC,2,270,146,63653
ASPIRIN,SHOCK HAEMORRHAGIC,17,915,146,63653
ATENOLOL,SHOCK HAEMORRHAGIC,1,91,146,63653
ATORVASTATIN,SHOCK HAEMORRHAGIC,1,312,146,63653
ATRACURIUM,SHOCK HAEMORRHAGIC,1,4,146,63653
AZACITIDINE,SHOCK HAEMORRHAGIC,1,265,146,63653
CASPOFUNGIN,SHOCK HAEMORRHAGIC,1,39,146,63653
CEFTRIAXONE,SHOCK HAEMORRHAGIC,1,147,146,63653
CELECOXIB,SHOCK HAEMORRHAGIC,2,140,146,63653
CIPROFLOXACIN,SHOCK HAEMORRHAGIC,1,141,146,63653
CITALOPRAM,SHOCK HAEMORRHAGIC,1,87,146,63653
CLOPIDOGREL,SHOCK HAEMORRHAGIC,2,386,146,63653
CYCLOPHOSPHAMIDE,SHOCK HAEMORRHAGIC,1,62,146,63653
DABIGATRAN ETEXILATE,SHOCK HAEMORRHAGIC,36,1487,146,63653
DENOSUMAB,SHOCK HAEMORRHAGIC,1,1916,146,63653
DILTIAZEM,SHOCK HAEMORRHAGIC,1,60,146,63653
DONEPEZIL,SHOCK HAEMORRHAGIC,1,193,146,63653
ENALAPRIL,SHOCK HAEMORRHAGIC,1,43,146,63653
ENOXAPARIN,SHOCK HAEMORRHAGIC,7,178,146,63653
EPOPROSTENOL,SHOCK HAEMORRHAGIC,4,139,146,63653
ESCITALOPRAM,SHOCK HAEMORRHAGIC,2,110,146,63653
ESOMEPRAZOLE,SHOCK HAEMORRHAGIC,1,163,146,63653
EVEROLIMUS,SHOCK HAEMORRHAGIC,1,317,146,63653
FONDAPARINUX,SHOCK HAEMORRHAGIC,4,51,146,63653
GABAPENTIN,SHOCK HAEMORRHAGIC,1,148,146,63653
GOLIMUMAB,SHOCK HAEMORRHAGIC,1,206,146,63653
HEPARIN,SHOCK HAEMORRHAGIC,1,49,146,63653
IMATINIB,SHOCK HAEMORRHAGIC,1,150,146,63653
LINAGLIPTIN,SHOCK HAEMORRHAGIC,2,259,146,63653
NILOTINIB,SHOCK HAEMORRHAGIC,1,278,146,63653
PAZOPANIB,SHOCK HAEMORRHAGIC,1,267,146,63653
PEMETREXED,SHOCK HAEMORRHAGIC,1,16,146,63653
PREGABALIN,SHOCK HAEMORRHAGIC,1,535,146,63653
RADIUM,SHOCK HAEMORRHAGIC,1,31,146,63653
REGORAFENIB,SHOCK HAEMORRHAGIC,2,261,146,63653
RIVAROXABAN,SHOCK HAEMORRHAGIC,16,2740,146,63653
SERTRALINE,SHOCK HAEMORRHAGIC,3,106,146,63653
SOFOSBUVIR,SHOCK HAEMORRHAGIC,1,159,146,63653
SORAFENIB,SHOCK HAEMORRHAGIC,1,263,146,63653
SPIRONOLACTONE,SHOCK HAEMORRHAGIC,1,88,146,63653
TELAPREVIR,SHOCK HAEMORRHAGIC,1,33,146,63653
THROMBIN,SHOCK HAEMORRHAGIC,1,2,146,63653
TICAGRELOR,SHOCK HAEMORRHAGIC,2,364,146,63653
TOCILIZUMAB,SHOCK HAEMORRHAGIC,3,470,146,63653
WARFARIN,SHOCK HAEMORRHAGIC,5,407,146,63653
ACENOCOUMAROL,SOPOR,1,22,198,63653
ACETAMINOPHEN,SOPOR,1,51,198,63653
ALPRAZOLAM,SOPOR,9,61,198,63653
AMLODIPINE,SOPOR,1,210,198,63653
ASPIRIN,SOPOR,1,915,198,63653
ATENOLOL,SOPOR,4,91,198,63653
BISOPROLOL,SOPOR,2,83,198,63653
CARBAMAZEPINE,SOPOR,3,96,198,63653
CARBOPLATIN,SOPOR,2,170,198,63653
CISPLATIN,SOPOR,1,51,198,63653
CITALOPRAM,SOPOR,4,87,198,63653
CLONAZEPAM,SOPOR,5,42,198,63653
CLOZAPINE,SOPOR,2,186,198,63653
DIAZEPAM,SOPOR,2,49,198,63653
DIGOXIN,SOPOR,1,27,198,63653
DONEPEZIL,SOPOR,1,193,198,63653
DOXAZOSIN,SOPOR,1,35,198,63653
DUTASTERIDE,SOPOR,1,21,198,63653
ENOXAPARIN,SOPOR,1,178,198,63653
ESCITALOPRAM,SOPOR,1,110,198,63653
FENTANYL,SOPOR,4,201,198,63653
FUROSEMIDE,SOPOR,1,287,198,63653
GABAPENTIN,SOPOR,11,148,198,63653
GLIMEPIRIDE,SOPOR,1,46,198,63653
HALOPERIDOL,SOPOR,1,62,198,63653
IBUPROFEN,SOPOR,5,153,198,63653
INSULIN GLARGINE,SOPOR,3,107,198,63653
LAMOTRIGINE,SOPOR,3,59,198,63653
LEVETIRACETAM,SOPOR,1,149,198,63653
LITHIUM CARBONATE,SOPOR,3,16,198,63653
LORAZEPAM,SOPOR,20,75,198,63653
MEMANTINE,SOPOR,1,81,198,63653
METFORMIN,SOPOR,16,350,198,63653
MIRTAZAPINE,SOPOR,16,133,198,63653
MORPHINE,SOPOR,2,90,198,63653
OLANZAPINE,SOPOR,9,74,198,63653
OMEPRAZOLE,SOPOR,1,105,198,63653
OSELTAMIVIR,SOPOR,1,30,198,63653
OXYCODONE,SOPOR,1,126,198,63653
PAROXETINE,SOPOR,2,38,198,63653
PERINDOPRIL,SOPOR,1,49,198,63653
PREGABALIN,SOPOR,2,535,198,63653
QUETIAPINE,SOPOR,20,151,198,63653
RAMIPRIL,SOPOR,1,226,198,63653
REPAGLINIDE,SOPOR,3,66,198,63653
RIBAVIRIN,SOPOR,1,138,198,63653
RISPERIDONE,SOPOR,4,174,198,63653
RIVAROXABAN,SOPOR,1,2740,198,63653
SERTRALINE,SOPOR,1,106,198,63653
TAPENTADOL,SOPOR,4,38,198,63653
TICLOPIDINE,SOPOR,1,17,198,63653
TRIAZOLAM,SOPOR,2,13,198,63653
VALPROATE,SOPOR,3,47,198,63653
ZOLPIDEM,SOPOR,8,70,198,63653
ACENOCOUMAROL,SPONTANEOUS HAEMATOMA,1,22,23,63653
ASPIRIN,SPONTANEOUS HAEMATOMA,1,915,23,63653
BELIMUMAB,SPONTANEOUS HAEMATOMA,1,11,23,63653
CEFTRIAXONE,SPONTANEOUS HAEMATOMA,1,147,23,63653
CLOPIDOGREL,SPONTANEOUS HAEMATOMA,1,386,23,63653
DABIGATRAN ETEXILATE,SPONTANEOUS HAEMATOMA,1,1487,23,63653
DILTIAZEM,SPONTANEOUS HAEMATOMA,1,60,23,63653
ESCITALOPRAM,SPONTANEOUS HAEMATOMA,1,110,23,63653
IBUPROFEN,SPONTANEOUS HAEMATOMA,1,153,23,63653
INGENOL MEBUTATE,SPONTANEOUS HAEMATOMA,1,23,23,63653
PAROXETINE,SPONTANEOUS HAEMATOMA,2,38,23,63653
RIVAROXABAN,SPONTANEOUS HAEMATOMA,9,2740,23,63653
TICAGRELOR,SPONTANEOUS HAEMATOMA,1,364,23,63653
WARFARIN,SPONTANEOUS HAEMATOMA,1,407,23,63653
ACENOCOUMAROL,SUBDURAL HAEMORRHAGE,1,22,62,63653
ALTEPLASE,SUBDURAL HAEMORRHAGE,1,99,62,63653
APIXABAN,SUBDURAL HAEMORRHAGE,3,436,62,63653
ASPIRIN,SUBDURAL HAEMORRHAGE,7,915,62,63653
AZACITIDINE,SUBDURAL HAEMORRHAGE,1,265,62,63653
BENDAMUSTINE,SUBDURAL HAEMORRHAGE,1,266,62,63653
BLINATUMOMAB,SUBDURAL HAEMORRHAGE,1,7,62,63653
CEFTRIAXONE,SUBDURAL HAEMORRHAGE,1,147,62,63653
CLOPIDOGREL,SUBDURAL HAEMORRHAGE,1,386,62,63653
CYTARABINE,SUBDURAL HAEMORRHAGE,3,56,62,63653
DABIGATRAN ETEXILATE,SUBDURAL HAEMORRHAGE,4,1487,62,63653
DAUNORUBICIN,SUBDURAL HAEMORRHAGE,1,10,62,63653
DONEPEZIL,SUBDURAL HAEMORRHAGE,2,193,62,63653
DRONEDARONE,SUBDURAL HAEMORRHAGE,1,39,62,63653
ENOXAPARIN,SUBDURAL HAEMORRHAGE,1,178,62,63653
ENZALUTAMIDE,SUBDURAL HAEMORRHAGE,1,736,62,63653
IBRUTINIB,SUBDURAL HAEMORRHAGE,1,670,62,63653
INFLIXIMAB,SUBDURAL HAEMORRHAGE,1,343,62,63653
LACOSAMIDE,SUBDURAL HAEMORRHAGE,1,44,62,63653
LENALIDOMIDE,SUBDURAL HAEMORRHAGE,3,4935,62,63653
MEROPENEM,SUBDURAL HAEMORRHAGE,1,44,62,63653
NAPROXEN,SUBDURAL HAEMORRHAGE,1,114,62,63653
OBINUTUZUMAB,SUBDURAL HAEMORRHAGE,1,209,62,63653
OMALIZUMAB,SUBDURAL HAEMORRHAGE,1,306,62,63653
RAMIPRIL,SUBDURAL HAEMORRHAGE,1,226,62,63653
RIVAROXABAN,SUBDURAL HAEMORRHAGE,11,2740,62,63653
TICAGRELOR,SUBDURAL HAEMORRHAGE,1,364,62,63653
TRIMETHOPRIM,SUBDURAL HAEMORRHAGE,1,13,62,63653
WARFARIN,SUBDURAL HAEMORRHAGE,8,407,62,63653
ACENOCOUMAROL,SUICIDE ATTEMPT,1,22,101,63653
ALPRAZOLAM,SUICIDE ATTEMPT,2,61,101,63653
AMLODIPINE,SUICIDE ATTEMPT,2,210,101,63653
BENDAMUSTINE,SUICIDE ATTEMPT,1,266,101,63653
BUPRENORPHINE,SUICIDE ATTEMPT,1,90,101,63653
CISPLATIN,SUICIDE ATTEMPT,1,51,101,63653
CLONAZEPAM,SUICIDE ATTEMPT,2,42,101,63653
CYCLOPHOSPHAMIDE,SUICIDE ATTEMPT,1,62,101,63653
DABIGATRAN ETEXILATE,SUICIDE ATTEMPT,1,1487,101,63653
DEXAMETHASONE,SUICIDE ATTEMPT,1,153,101,63653
DIAZEPAM,SUICIDE ATTEMPT,1,49,101,63653
DONEPEZIL,SUICIDE ATTEMPT,1,193,101,63653
DOXORUBICIN,SUICIDE ATTEMPT,1,132,101,63653
DULOXETINE,SUICIDE ATTEMPT,2,28,101,63653
ENZALUTAMIDE,SUICIDE ATTEMPT,1,736,101,63653
ESCITALOPRAM,SUICIDE ATTEMPT,4,110,101,63653
ETANERCEPT,SUICIDE ATTEMPT,3,4166,101,63653
FENTANYL,SUICIDE ATTEMPT,8,201,101,63653
FULVESTRANT,SUICIDE ATTEMPT,2,21,101,63653
IBUPROFEN,SUICIDE ATTEMPT,2,153,101,63653
INSULIN DEGLUDEC,SUICIDE ATTEMPT,1,8,101,63653
INSULIN GLARGINE,SUICIDE ATTEMPT,1,107,101,63653
INSULIN LISPRO,SUICIDE ATTEMPT,1,44,101,63653
INTERFERON BETA-1A,SUICIDE ATTEMPT,1,214,101,63653
LACOSAMIDE,SUICIDE ATTEMPT,1,44,101,63653
LEVETIRACETAM,SUICIDE ATTEMPT,2,149,101,63653
LIRAGLUTIDE,SUICIDE ATTEMPT,1,143,101,63653
LORAZEPAM,SUICIDE ATTEMPT,2,75,101,63653
MACITENTAN,SUICIDE ATTEMPT,2,579,101,63653
MELOXICAM,SUICIDE ATTEMPT,1,23,101,63653
MEMANTINE,SUICIDE ATTEMPT,1,81,101,63653
METOPROLOL,SUICIDE ATTEMPT,1,121,101,63653
MIRTAZAPINE,SUICIDE ATTEMPT,9,133,101,63653
NATALIZUMAB,SUICIDE ATTEMPT,1,125,101,63653
NEBIVOLOL,SUICIDE ATTEMPT,1,48,101,63653
OMEPRAZOLE,SUICIDE ATTEMPT,2,105,101,63653
OXYCODONE,SUICIDE ATTEMPT,3,126,101,63653
PANTOPRAZOLE,SUICIDE ATTEMPT,1,105,101,63653
PAROXETINE,SUICIDE ATTEMPT,2,38,101,63653
PEGINTERFERON ALFA-2A,SUICIDE ATTEMPT,1,109,101,63653
PIRFENIDONE,SUICIDE ATTEMPT,1,136,101,63653
POMALIDOMIDE,SUICIDE ATTEMPT,2,1075,101,63653
PREDNISOLONE,SUICIDE ATTEMPT,1,89,101,63653
RAMIPRIL,SUICIDE ATTEMPT,1,226,101,63653
RIFAXIMIN,SUICIDE ATTEMPT,1,18,101,63653
RISPERIDONE,SUICIDE ATTEMPT,3,174,101,63653
RITUXIMAB,SUICIDE ATTEMPT,1,579,101,63653
RIVAROXABAN,SUICIDE ATTEMPT,1,2740,101,63653
ROTIGOTINE,SUICIDE ATTEMPT,2,95,101,63653
SERTRALINE,SUICIDE ATTEMPT,3,106,101,63653
SOFOSBUVIR,SUICIDE ATTEMPT,1,159,101,63653
SULFASALAZINE,SUICIDE ATTEMPT,1,28,101,63653
TAPENTADOL,SUICIDE ATTEMPT,3,38,101,63653
TRIAZOLAM,SUICIDE ATTEMPT,2,13,101,63653
TROSPIUM,SUICIDE ATTEMPT,1,13,101,63653
VARENICLINE,SUICIDE ATTEMPT,1,31,101,63653
ZOLPIDEM,SUICIDE ATTEMPT,3,70,101,63653
ACENOCOUMAROL,THALAMUS HAEMORRHAGE,1,22,26,63653
APIXABAN,THALAMUS HAEMORRHAGE,2,436,26,63653
ASPIRIN,THALAMUS HAEMORRHAGE,4,915,26,63653
ATORVASTATIN,THALAMUS HAEMORRHAGE,1,312,26,63653
DABIGATRAN ETEXILATE,THALAMUS HAEMORRHAGE,3,1487,26,63653
DARBEPOETIN ALFA,THALAMUS HAEMORRHAGE,1,167,26,63653
DOLUTEGRAVIR,THALAMUS HAEMORRHAGE,1,13,26,63653
EVEROLIMUS,THALAMUS HAEMORRHAGE,1,317,26,63653
MIGLITOL,THALAMUS HAEMORRHAGE,1,13,26,63653
RILPIVIRINE,THALAMUS HAEMORRHAGE,1,4,26,63653
RIVAROXABAN,THALAMUS HAEMORRHAGE,8,2740,26,63653
RIVASTIGMINE,THALAMUS HAEMORRHAGE,1,147,26,63653
TOCILIZUMAB,THALAMUS HAEMORRHAGE,1,470,26,63653
ACENOCOUMAROL,THERAPEUTIC RESPONSE INCREASED,1,22,5,63653
LISINOPRIL,THERAPEUTIC RESPONSE INCREASED,1,219,5,63653
RIVAROXABAN,THERAPEUTIC RESPONSE INCREASED,1,2740,5,63653
TORSEMIDE,THERAPEUTIC RESPONSE INCREASED,1,30,5,63653
TROSPIUM,THERAPEUTIC RESPONSE INCREASED,1,13,5,63653
ACENOCOUMAROL,UPPER GASTROINTESTINAL HAEMORRHAGE,2,22,292,63653
ACETAMINOPHEN,UPPER GASTROINTESTINAL HAEMORRHAGE,2,51,292,63653
ALLOPURINOL,UPPER GASTROINTESTINAL HAEMORRHAGE,1,58,292,63653
AMIODARONE,UPPER GASTROINTESTINAL HAEMORRHAGE,3,270,292,63653
APIXABAN,UPPER GASTROINTESTINAL HAEMORRHAGE,3,436,292,63653
ASPIRIN,UPPER GASTROINTESTINAL HAEMORRHAGE,68,915,292,63653
AXITINIB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,177,292,63653
BEVACIZUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,666,292,63653
BORTEZOMIB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,132,292,63653
BOSENTAN,UPPER GASTROINTESTINAL HAEMORRHAGE,1,824,292,63653
CARFILZOMIB,UPPER GASTROINTESTINAL HAEMORRHAGE,2,356,292,63653
CERTOLIZUMAB PEGOL,UPPER GASTROINTESTINAL HAEMORRHAGE,1,538,292,63653
CINACALCET,UPPER GASTROINTESTINAL HAEMORRHAGE,1,78,292,63653
CLOPIDOGREL,UPPER GASTROINTESTINAL HAEMORRHAGE,5,386,292,63653
CLOZAPINE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,186,292,63653
DABIGATRAN,UPPER GASTROINTESTINAL HAEMORRHAGE,2,75,292,63653
DABIGATRAN ETEXILATE,UPPER GASTROINTESTINAL HAEMORRHAGE,29,1487,292,63653
DEFERASIROX,UPPER GASTROINTESTINAL HAEMORRHAGE,1,159,292,63653
DENOSUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,1916,292,63653
DICLOFENAC,UPPER GASTROINTESTINAL HAEMORRHAGE,3,108,292,63653
DONEPEZIL,UPPER GASTROINTESTINAL HAEMORRHAGE,2,193,292,63653
DOXYCYCLINE,UPPER GASTROINTESTINAL HAEMORRHAGE,6,48,292,63653
ECULIZUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,58,292,63653
ELTROMBOPAG,UPPER GASTROINTESTINAL HAEMORRHAGE,1,78,292,63653
ENOXAPARIN,UPPER GASTROINTESTINAL HAEMORRHAGE,1,178,292,63653
ERLOTINIB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,158,292,63653
ESCITALOPRAM,UPPER GASTROINTESTINAL HAEMORRHAGE,1,110,292,63653
ESOMEPRAZOLE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,163,292,63653
ETANERCEPT,UPPER GASTROINTESTINAL HAEMORRHAGE,1,4166,292,63653
EVEROLIMUS,UPPER GASTROINTESTINAL HAEMORRHAGE,1,317,292,63653
FLUDARABINE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,16,292,63653
FLUOROURACIL,UPPER GASTROINTESTINAL HAEMORRHAGE,2,159,292,63653
IBRUTINIB,UPPER GASTROINTESTINAL HAEMORRHAGE,2,670,292,63653
IBUPROFEN,UPPER GASTROINTESTINAL HAEMORRHAGE,12,153,292,63653
IRINOTECAN,UPPER GASTROINTESTINAL HAEMORRHAGE,2,127,292,63653
LENALIDOMIDE,UPPER GASTROINTESTINAL HAEMORRHAGE,5,4935,292,63653
LEUCOVORIN,UPPER GASTROINTESTINAL HAEMORRHAGE,1,29,292,63653
LINAGLIPTIN,UPPER GASTROINTESTINAL HAEMORRHAGE,1,259,292,63653
MACITENTAN,UPPER GASTROINTESTINAL HAEMORRHAGE,2,579,292,63653
MICONAZOLE,UPPER GASTROINTESTINAL HAEMORRHAGE,3,16,292,63653
MYCOPHENOLATE MOFETIL,UPPER GASTROINTESTINAL HAEMORRHAGE,1,43,292,63653
NAPROXEN,UPPER GASTROINTESTINAL HAEMORRHAGE,13,114,292,63653
OMEPRAZOLE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,105,292,63653
PACLITAXEL,UPPER GASTROINTESTINAL HAEMORRHAGE,3,380,292,63653
PANITUMUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,148,292,63653
PD-1/PD-L1_NSCLC,UPPER GASTROINTESTINAL HAEMORRHAGE,1,87,292,63653
PONATINIB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,77,292,63653
RAMUCIRUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,7,292,63653
RANIBIZUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,519,292,63653
RANITIDINE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,81,292,63653
RIVAROXABAN,UPPER GASTROINTESTINAL HAEMORRHAGE,57,2740,292,63653
ROMIPLOSTIM,UPPER GASTROINTESTINAL HAEMORRHAGE,1,113,292,63653
RUXOLITINIB,UPPER GASTROINTESTINAL HAEMORRHAGE,2,572,292,63653
SECUKINUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,2,9,292,63653
SERTRALINE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,106,292,63653
SIPULEUCEL-T,UPPER GASTROINTESTINAL HAEMORRHAGE,1,177,292,63653
SODIUM PHOSPHATE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,1,292,63653
SPIRONOLACTONE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,88,292,63653
TEMOZOLOMIDE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,39,292,63653
TICAGRELOR,UPPER GASTROINTESTINAL HAEMORRHAGE,4,364,292,63653
TORSEMIDE,UPPER GASTROINTESTINAL HAEMORRHAGE,1,30,292,63653
TRASTUZUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,5,147,292,63653
TREPROSTINIL,UPPER GASTROINTESTINAL HAEMORRHAGE,1,309,292,63653
USTEKINUMAB,UPPER GASTROINTESTINAL HAEMORRHAGE,1,143,292,63653
WARFARIN,UPPER GASTROINTESTINAL HAEMORRHAGE,13,407,292,63653
ACETAMINOPHEN,ACIDOSIS,1,51,41,63653
ADALIMUMAB,ACIDOSIS,1,1028,41,63653
APOMORPHINE,ACIDOSIS,1,16,41,63653
BUMETANIDE,ACIDOSIS,3,6,41,63653
CARBOPLATIN,ACIDOSIS,2,170,41,63653
CARFILZOMIB,ACIDOSIS,1,356,41,63653
DABIGATRAN ETEXILATE,ACIDOSIS,4,1487,41,63653
DENOSUMAB,ACIDOSIS,1,1916,41,63653
ENZALUTAMIDE,ACIDOSIS,1,736,41,63653
FENTANYL,ACIDOSIS,1,201,41,63653
LISINOPRIL,ACIDOSIS,1,219,41,63653
"LYMPHOCYTE IMMUNE GLOBULIN, ANTI-THYMOCYTE GLOBULIN",ACIDOSIS,1,9,41,63653
METFORMIN,ACIDOSIS,2,350,41,63653
MORPHINE,ACIDOSIS,1,90,41,63653
PITAVASTATIN,ACIDOSIS,1,12,41,63653
POMALIDOMIDE,ACIDOSIS,1,1075,41,63653
POTASSIUM CHLORIDE,ACIDOSIS,1,8,41,63653
QUETIAPINE,ACIDOSIS,6,151,41,63653
