Drug,Reac,a,drug_num,reac_num,n
VARENICLINE,GASTROINTESTINAL DISORDER,1,95,200,64663
VEMURAFENIB,GASTROINTESTINAL DISORDER,2,168,200,64663
VORICONAZOLE,GASTROINTESTINAL DISORDER,1,74,200,64663
VORTIOXETINE,GASTROINTESTINAL DISORDER,1,33,200,64663
ZOLEDRONIC ACID,GASTROINTESTINAL DISORDER,2,244,200,64663
ABIRATERONE,GASTROINTESTINAL NECROSIS,2,531,21,64663
ADALIMUMAB,GASTROINTESTINAL NECROSIS,1,1836,21,64663
ARIPIPRAZOLE,GASTROINTESTINAL NECROSIS,1,189,21,64663
AXITINIB,GASTROINTESTINAL NECROSIS,2,221,21,64663
BEVACIZUMAB,GASTROINTESTINAL NECROSIS,2,542,21,64663
CAPECITABINE,GASTROINTESTINAL NECROSIS,1,172,21,64663
CETUXIMAB,GASTROINTESTINAL NECROSIS,1,103,21,64663
CLOPIDOGREL,GASTROINTESTINAL NECROSIS,1,311,21,64663
DABIGATRAN ETEXILATE,GASTROINTESTINAL NECROSIS,1,972,21,64663
DACLATASVIR,GASTROINTESTINAL NECROSIS,1,67,21,64663
DOFETILIDE,GASTROINTESTINAL NECROSIS,1,34,21,64663
LEUPROLIDE,GASTROINTESTINAL NECROSIS,1,252,21,64663
PEMETREXED,GASTROINTESTINAL NECROSIS,1,22,21,64663
RIVAROXABAN,GASTROINTESTINAL NECROSIS,1,1921,21,64663
RIZATRIPTAN,GASTROINTESTINAL NECROSIS,1,9,21,64663
SIPULEUCEL-T,GASTROINTESTINAL NECROSIS,1,213,21,64663
TELAPREVIR,GASTROINTESTINAL NECROSIS,1,198,21,64663
THALIDOMIDE,GASTROINTESTINAL NECROSIS,1,207,21,64663
ABIRATERONE,GENERALISED OEDEMA,3,531,68,64663
ACETAMINOPHEN,GENERALISED OEDEMA,1,94,68,64663
ADALIMUMAB,GENERALISED OEDEMA,3,1836,68,64663
AXITINIB,GENERALISED OEDEMA,1,221,68,64663
BEDAQUILINE,GENERALISED OEDEMA,1,3,68,64663
BISOPROLOL,GENERALISED OEDEMA,1,66,68,64663
BOCEPREVIR,GENERALISED OEDEMA,1,41,68,64663
BUDESONIDE,GENERALISED OEDEMA,1,17,68,64663
CARBOPLATIN,GENERALISED OEDEMA,1,123,68,64663
CARFILZOMIB,GENERALISED OEDEMA,1,336,68,64663
CLARITHROMYCIN,GENERALISED OEDEMA,1,139,68,64663
CLOPIDOGREL,GENERALISED OEDEMA,1,311,68,64663
CORTICOTROPIN,GENERALISED OEDEMA,1,21,68,64663
CYCLOSPORINE,GENERALISED OEDEMA,2,106,68,64663
CYTARABINE,GENERALISED OEDEMA,1,110,68,64663
DALTEPARIN,GENERALISED OEDEMA,1,14,68,64663
DASATINIB,GENERALISED OEDEMA,1,149,68,64663
DOCETAXEL,GENERALISED OEDEMA,1,130,68,64663
ENZALUTAMIDE,GENERALISED OEDEMA,2,847,68,64663
EPOPROSTENOL,GENERALISED OEDEMA,2,156,68,64663
ETANERCEPT,GENERALISED OEDEMA,2,4823,68,64663
FINGOLIMOD,GENERALISED OEDEMA,1,631,68,64663
GLYCEROL PHENYLBUTYRATE,GENERALISED OEDEMA,1,3,68,64663
ILOPROST,GENERALISED OEDEMA,1,79,68,64663
IMATINIB,GENERALISED OEDEMA,1,161,68,64663
LANSOPRAZOLE,GENERALISED OEDEMA,1,46,68,64663
LENALIDOMIDE,GENERALISED OEDEMA,2,3664,68,64663
LEUPROLIDE,GENERALISED OEDEMA,1,252,68,64663
LEVETIRACETAM,GENERALISED OEDEMA,1,208,68,64663
MACITENTAN,GENERALISED OEDEMA,4,245,68,64663
METOPROLOL,GENERALISED OEDEMA,2,122,68,64663
OFATUMUMAB,GENERALISED OEDEMA,2,144,68,64663
PAZOPANIB,GENERALISED OEDEMA,3,280,68,64663
PD-1/PD-L1_MEL,GENERALISED OEDEMA,2,206,68,64663
PEGINTERFERON ALFA-2A,GENERALISED OEDEMA,1,236,68,64663
POMALIDOMIDE,GENERALISED OEDEMA,1,799,68,64663
PREGABALIN,GENERALISED OEDEMA,1,435,68,64663
REGORAFENIB,GENERALISED OEDEMA,2,268,68,64663
RITUXIMAB,GENERALISED OEDEMA,1,531,68,64663
RIVAROXABAN,GENERALISED OEDEMA,2,1921,68,64663
ROSUVASTATIN,GENERALISED OEDEMA,1,98,68,64663
SILDENAFIL,GENERALISED OEDEMA,2,163,68,64663
SIMVASTATIN,GENERALISED OEDEMA,1,225,68,64663
SORAFENIB,GENERALISED OEDEMA,1,350,68,64663
SUNITINIB,GENERALISED OEDEMA,2,478,68,64663
USTEKINUMAB,GENERALISED OEDEMA,1,369,68,64663
VALACYCLOVIR,GENERALISED OEDEMA,1,50,68,64663
ABIRATERONE,GENITAL PAIN,1,531,3,64663
DENOSUMAB,GENITAL PAIN,1,578,3,64663
DUTASTERIDE,GENITAL PAIN,1,28,3,64663
ABIRATERONE,GLAUCOMA,1,531,55,64663
ADALIMUMAB,GLAUCOMA,2,1836,55,64663
CAPECITABINE,GLAUCOMA,1,172,55,64663
CARFILZOMIB,GLAUCOMA,1,336,55,64663
CYCLOSPORINE,GLAUCOMA,1,106,55,64663
DEXAMETHASONE,GLAUCOMA,1,118,55,64663
DIMETHYL FUMARATE,GLAUCOMA,1,415,55,64663
ECULIZUMAB,GLAUCOMA,1,82,55,64663
ETANERCEPT,GLAUCOMA,4,4823,55,64663
IBRUTINIB,GLAUCOMA,1,600,55,64663
INSULIN ISOPHANE,GLAUCOMA,1,11,55,64663
LATANOPROST,GLAUCOMA,2,23,55,64663
LENALIDOMIDE,GLAUCOMA,5,3664,55,64663
LINAGLIPTIN,GLAUCOMA,1,245,55,64663
METHYLPREDNISOLONE,GLAUCOMA,1,114,55,64663
OCTREOTIDE,GLAUCOMA,7,473,55,64663
OMALIZUMAB,GLAUCOMA,4,423,55,64663
OXYBATE,GLAUCOMA,1,446,55,64663
PIRFENIDONE,GLAUCOMA,1,116,55,64663
RANIBIZUMAB,GLAUCOMA,6,316,55,64663
RILPIVIRINE,GLAUCOMA,2,19,55,64663
RUXOLITINIB,GLAUCOMA,2,439,55,64663
SIMVASTATIN,GLAUCOMA,1,225,55,64663
TAMSULOSIN,GLAUCOMA,1,137,55,64663
THALIDOMIDE,GLAUCOMA,1,207,55,64663
TOFACITINIB,GLAUCOMA,1,192,55,64663
VALSARTAN,GLAUCOMA,2,71,55,64663
VEMURAFENIB,GLAUCOMA,1,168,55,64663
ZOLEDRONIC ACID,GLAUCOMA,1,244,55,64663
ABIRATERONE,GOITRE,1,531,10,64663
ADALIMUMAB,GOITRE,3,1836,10,64663
CORTICOTROPIN,GOITRE,1,21,10,64663
LENALIDOMIDE,GOITRE,1,3664,10,64663
LIRAGLUTIDE,GOITRE,1,198,10,64663
MORPHINE,GOITRE,1,132,10,64663
NILOTINIB,GOITRE,1,409,10,64663
USTEKINUMAB,GOITRE,1,369,10,64663
ABIRATERONE,GOUTY ARTHRITIS,2,531,11,64663
BORTEZOMIB,GOUTY ARTHRITIS,1,126,11,64663
DABIGATRAN ETEXILATE,GOUTY ARTHRITIS,1,972,11,64663
DASATINIB,GOUTY ARTHRITIS,1,149,11,64663
EVEROLIMUS,GOUTY ARTHRITIS,1,303,11,64663
RIVAROXABAN,GOUTY ARTHRITIS,1,1921,11,64663
SILDENAFIL,GOUTY ARTHRITIS,1,163,11,64663
SOFOSBUVIR,GOUTY ARTHRITIS,1,517,11,64663
TACROLIMUS,GOUTY ARTHRITIS,1,236,11,64663
TICAGRELOR,GOUTY ARTHRITIS,1,405,11,64663
ABIRATERONE,GRADENIGO'S SYNDROME,1,531,1,64663
ABIRATERONE,GROIN PAIN,1,531,39,64663
ADALIMUMAB,GROIN PAIN,3,1836,39,64663
BEVACIZUMAB,GROIN PAIN,2,542,39,64663
DENOSUMAB,GROIN PAIN,1,578,39,64663
ENZALUTAMIDE,GROIN PAIN,3,847,39,64663
ETANERCEPT,GROIN PAIN,3,4823,39,64663
IDELALISIB,GROIN PAIN,1,116,39,64663
INFLIXIMAB,GROIN PAIN,1,838,39,64663
INTERFERON BETA-1A,GROIN PAIN,2,276,39,64663
LENALIDOMIDE,GROIN PAIN,3,3664,39,64663
NILOTINIB,GROIN PAIN,2,409,39,64663
OCTREOTIDE,GROIN PAIN,7,473,39,64663
OXYBATE,GROIN PAIN,1,446,39,64663
RIBAVIRIN,GROIN PAIN,1,330,39,64663
RIVAROXABAN,GROIN PAIN,1,1921,39,64663
ROMIPLOSTIM,GROIN PAIN,1,89,39,64663
SITAGLIPTIN,GROIN PAIN,1,125,39,64663
TEMSIROLIMUS,GROIN PAIN,2,40,39,64663
TESTOSTERONE,GROIN PAIN,1,342,39,64663
TREPROSTINIL,GROIN PAIN,1,171,39,64663
VINCRISTINE,GROIN PAIN,1,34,39,64663
ABIRATERONE,GYNAECOMASTIA,1,531,55,64663
ATORVASTATIN,GYNAECOMASTIA,3,289,55,64663
BICALUTAMIDE,GYNAECOMASTIA,2,44,55,64663
DEXLANSOPRAZOLE,GYNAECOMASTIA,1,5,55,64663
DRONABINOL,GYNAECOMASTIA,1,5,55,64663
DUTASTERIDE,GYNAECOMASTIA,3,28,55,64663
ELTROMBOPAG,GYNAECOMASTIA,2,73,55,64663
ENZALUTAMIDE,GYNAECOMASTIA,3,847,55,64663
EPLERENONE,GYNAECOMASTIA,1,11,55,64663
ESCITALOPRAM,GYNAECOMASTIA,1,91,55,64663
ESOMEPRAZOLE,GYNAECOMASTIA,1,141,55,64663
ETANERCEPT,GYNAECOMASTIA,2,4823,55,64663
FINASTERIDE,GYNAECOMASTIA,1,57,55,64663
HALOPERIDOL,GYNAECOMASTIA,2,114,55,64663
IBRUTINIB,GYNAECOMASTIA,1,600,55,64663
IMATINIB,GYNAECOMASTIA,1,161,55,64663
INFLIXIMAB,GYNAECOMASTIA,1,838,55,64663
MIRABEGRON,GYNAECOMASTIA,1,67,55,64663
NILOTINIB,GYNAECOMASTIA,1,409,55,64663
OLANZAPINE,GYNAECOMASTIA,1,172,55,64663
PALIPERIDONE,GYNAECOMASTIA,2,226,55,64663
PANITUMUMAB,GYNAECOMASTIA,1,175,55,64663
RISPERIDONE,GYNAECOMASTIA,7,370,55,64663
RIVAROXABAN,GYNAECOMASTIA,1,1921,55,64663
SITAGLIPTIN,GYNAECOMASTIA,1,125,55,64663
SOFOSBUVIR,GYNAECOMASTIA,1,517,55,64663
SOMATROPIN,GYNAECOMASTIA,1,37,55,64663
SPIRONOLACTONE,GYNAECOMASTIA,7,68,55,64663
TERIPARATIDE,GYNAECOMASTIA,1,20,55,64663
TOCILIZUMAB,GYNAECOMASTIA,1,311,55,64663
USTEKINUMAB,GYNAECOMASTIA,1,369,55,64663
VALSARTAN,GYNAECOMASTIA,1,71,55,64663
ABIRATERONE,HAEMATOCHEZIA,5,531,269,64663
ADALIMUMAB,HAEMATOCHEZIA,18,1836,269,64663
ALLOPURINOL,HAEMATOCHEZIA,1,48,269,64663
AMIODARONE,HAEMATOCHEZIA,2,182,269,64663
AMLODIPINE,HAEMATOCHEZIA,2,213,269,64663
APIXABAN,HAEMATOCHEZIA,4,285,269,64663
APREMILAST,HAEMATOCHEZIA,1,502,269,64663
ASPIRIN,HAEMATOCHEZIA,7,760,269,64663
ATENOLOL,HAEMATOCHEZIA,7,92,269,64663
AXITINIB,HAEMATOCHEZIA,1,221,269,64663
BEVACIZUMAB,HAEMATOCHEZIA,3,542,269,64663
BICALUTAMIDE,HAEMATOCHEZIA,1,44,269,64663
BOSENTAN,HAEMATOCHEZIA,1,369,269,64663
CABOZANTINIB,HAEMATOCHEZIA,1,149,269,64663
CELECOXIB,HAEMATOCHEZIA,1,93,269,64663
CERTOLIZUMAB PEGOL,HAEMATOCHEZIA,2,493,269,64663
CLOPIDOGREL,HAEMATOCHEZIA,3,311,269,64663
CLOZAPINE,HAEMATOCHEZIA,1,655,269,64663
CORTICOTROPIN,HAEMATOCHEZIA,1,21,269,64663
CTLA-4_MEL,HAEMATOCHEZIA,2,185,269,64663
DABIGATRAN,HAEMATOCHEZIA,6,76,269,64663
DABIGATRAN ETEXILATE,HAEMATOCHEZIA,10,972,269,64663
DAPAGLIFLOZIN,HAEMATOCHEZIA,1,80,269,64663
DASATINIB,HAEMATOCHEZIA,1,149,269,64663
DEGARELIX,HAEMATOCHEZIA,1,107,269,64663
DENOSUMAB,HAEMATOCHEZIA,1,578,269,64663
DICLOFENAC,HAEMATOCHEZIA,1,127,269,64663
EFAVIRENZ,HAEMATOCHEZIA,1,12,269,64663
ENZALUTAMIDE,HAEMATOCHEZIA,3,847,269,64663
ESLICARBAZEPINE,HAEMATOCHEZIA,1,11,269,64663
ETANERCEPT,HAEMATOCHEZIA,8,4823,269,64663
FIDAXOMICIN,HAEMATOCHEZIA,1,7,269,64663
FILGRASTIM,HAEMATOCHEZIA,1,91,269,64663
FINGOLIMOD,HAEMATOCHEZIA,2,631,269,64663
FLUDARABINE,HAEMATOCHEZIA,1,30,269,64663
GOLIMUMAB,HAEMATOCHEZIA,1,256,269,64663
IBRUTINIB,HAEMATOCHEZIA,11,600,269,64663
ILOPROST,HAEMATOCHEZIA,1,79,269,64663
IMATINIB,HAEMATOCHEZIA,3,161,269,64663
INFLIXIMAB,HAEMATOCHEZIA,14,838,269,64663
INTERFERON BETA-1B,HAEMATOCHEZIA,2,112,269,64663
LANSOPRAZOLE,HAEMATOCHEZIA,3,46,269,64663
LENALIDOMIDE,HAEMATOCHEZIA,13,3664,269,64663
LEUPROLIDE,HAEMATOCHEZIA,2,252,269,64663
LIDOCAINE,HAEMATOCHEZIA,1,30,269,64663
LUBIPROSTONE,HAEMATOCHEZIA,1,13,269,64663
MELOXICAM,HAEMATOCHEZIA,1,25,269,64663
MERCAPTOPURINE,HAEMATOCHEZIA,1,6,269,64663
MESALAMINE,HAEMATOCHEZIA,3,36,269,64663
METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,HAEMATOCHEZIA,1,94,269,64663
METHYLPREDNISOLONE,HAEMATOCHEZIA,3,114,269,64663
METOPROLOL,HAEMATOCHEZIA,2,122,269,64663
METRONIDAZOLE,HAEMATOCHEZIA,1,58,269,64663
MIRABEGRON,HAEMATOCHEZIA,1,67,269,64663
NAPROXEN,HAEMATOCHEZIA,1,123,269,64663
NICOTINE,HAEMATOCHEZIA,1,9,269,64663
NILOTINIB,HAEMATOCHEZIA,1,409,269,64663
NINTEDANIB,HAEMATOCHEZIA,1,68,269,64663
OCTREOTIDE,HAEMATOCHEZIA,9,473,269,64663
OFATUMUMAB,HAEMATOCHEZIA,1,144,269,64663
OMALIZUMAB,HAEMATOCHEZIA,1,423,269,64663
ONDANSETRON,HAEMATOCHEZIA,1,44,269,64663
OXALIPLATIN,HAEMATOCHEZIA,2,217,269,64663
PAZOPANIB,HAEMATOCHEZIA,2,280,269,64663
PENTOSAN POLYSULFATE,HAEMATOCHEZIA,1,3,269,64663
POMALIDOMIDE,HAEMATOCHEZIA,1,799,269,64663
RABEPRAZOLE,HAEMATOCHEZIA,1,26,269,64663
REGORAFENIB,HAEMATOCHEZIA,1,268,269,64663
RIOCIGUAT,HAEMATOCHEZIA,1,37,269,64663
RITUXIMAB,HAEMATOCHEZIA,6,531,269,64663
RIVAROXABAN,HAEMATOCHEZIA,24,1921,269,64663
RUXOLITINIB,HAEMATOCHEZIA,1,439,269,64663
SERTRALINE,HAEMATOCHEZIA,1,129,269,64663
SEVELAMER,HAEMATOCHEZIA,1,17,269,64663
SIMEPREVIR,HAEMATOCHEZIA,1,746,269,64663
SOFOSBUVIR,HAEMATOCHEZIA,4,517,269,64663
SORAFENIB,HAEMATOCHEZIA,7,350,269,64663
SUNITINIB,HAEMATOCHEZIA,3,478,269,64663
TACROLIMUS,HAEMATOCHEZIA,2,236,269,64663
TELAPREVIR,HAEMATOCHEZIA,1,198,269,64663
TEMOZOLOMIDE,HAEMATOCHEZIA,1,52,269,64663
TESTOSTERONE,HAEMATOCHEZIA,1,342,269,64663
THALIDOMIDE,HAEMATOCHEZIA,1,207,269,64663
TICAGRELOR,HAEMATOCHEZIA,1,405,269,64663
TOCILIZUMAB,HAEMATOCHEZIA,2,311,269,64663
TREPROSTINIL,HAEMATOCHEZIA,1,171,269,64663
VALSARTAN,HAEMATOCHEZIA,2,71,269,64663
VARENICLINE,HAEMATOCHEZIA,2,95,269,64663
VEMURAFENIB,HAEMATOCHEZIA,1,168,269,64663
WARFARIN,HAEMATOCHEZIA,7,364,269,64663
ZOLEDRONIC ACID,HAEMATOCHEZIA,6,244,269,64663
ABIRATERONE,HAEMATURIA,4,531,484,64663
ACENOCOUMAROL,HAEMATURIA,1,19,484,64663
ADALIMUMAB,HAEMATURIA,10,1836,484,64663
ALEMTUZUMAB,HAEMATURIA,1,74,484,64663
ALISKIREN,HAEMATURIA,1,26,484,64663
ALLOPURINOL,HAEMATURIA,1,48,484,64663
ALPROSTADIL,HAEMATURIA,1,10,484,64663
ALTEPLASE,HAEMATURIA,1,74,484,64663
AMIODARONE,HAEMATURIA,5,182,484,64663
ANTI-INHIBITOR COAGULANT COMPLEX,HAEMATURIA,1,5,484,64663
APIXABAN,HAEMATURIA,5,285,484,64663
ARIPIPRAZOLE,HAEMATURIA,1,189,484,64663
ASPIRIN,HAEMATURIA,56,760,484,64663
ATAZANAVIR,HAEMATURIA,2,16,484,64663
ATORVASTATIN,HAEMATURIA,4,289,484,64663
AXITINIB,HAEMATURIA,1,221,484,64663
AZACITIDINE,HAEMATURIA,3,227,484,64663
AZITHROMYCIN,HAEMATURIA,2,60,484,64663
BACLOFEN,HAEMATURIA,1,233,484,64663
BASILIXIMAB,HAEMATURIA,1,19,484,64663
"BCG, LIVE, TICE STRAIN",HAEMATURIA,1,12,484,64663
BELATACEPT,HAEMATURIA,2,41,484,64663
BICALUTAMIDE,HAEMATURIA,1,44,484,64663
BOSENTAN,HAEMATURIA,1,369,484,64663
BOSUTINIB,HAEMATURIA,4,85,484,64663
BOTULINUM TOXIN TYPE A,HAEMATURIA,1,53,484,64663
BUPRENORPHINE,HAEMATURIA,1,112,484,64663
CABAZITAXEL,HAEMATURIA,3,113,484,64663
CABOZANTINIB,HAEMATURIA,2,149,484,64663
CANAGLIFLOZIN,HAEMATURIA,2,169,484,64663
CAPECITABINE,HAEMATURIA,2,172,484,64663
CARBOPLATIN,HAEMATURIA,1,123,484,64663
CARFILZOMIB,HAEMATURIA,2,336,484,64663
CEFTRIAXONE,HAEMATURIA,1,105,484,64663
CEFUROXIME,HAEMATURIA,1,49,484,64663
CERTOLIZUMAB PEGOL,HAEMATURIA,2,493,484,64663
CETUXIMAB,HAEMATURIA,1,103,484,64663
CITALOPRAM,HAEMATURIA,1,93,484,64663
CLOPIDOGREL,HAEMATURIA,15,311,484,64663
CLOZAPINE,HAEMATURIA,1,655,484,64663
CTLA-4_MEL,HAEMATURIA,2,185,484,64663
CYCLOSPORINE,HAEMATURIA,1,106,484,64663
CYTARABINE,HAEMATURIA,1,110,484,64663
DABIGATRAN,HAEMATURIA,5,76,484,64663
DABIGATRAN ETEXILATE,HAEMATURIA,32,972,484,64663
DALTEPARIN,HAEMATURIA,1,14,484,64663
DAPAGLIFLOZIN,HAEMATURIA,3,80,484,64663
DEFERASIROX,HAEMATURIA,1,137,484,64663
DEGARELIX,HAEMATURIA,2,107,484,64663
DENOSUMAB,HAEMATURIA,2,578,484,64663
DOCETAXEL,HAEMATURIA,3,130,484,64663
DRONEDARONE,HAEMATURIA,1,27,484,64663
ECULIZUMAB,HAEMATURIA,1,82,484,64663
ENOXAPARIN,HAEMATURIA,9,154,484,64663
ENZALUTAMIDE,HAEMATURIA,7,847,484,64663
ESCITALOPRAM,HAEMATURIA,1,91,484,64663
ESOMEPRAZOLE,HAEMATURIA,3,141,484,64663
ETANERCEPT,HAEMATURIA,6,4823,484,64663
EVEROLIMUS,HAEMATURIA,6,303,484,64663
FINGOLIMOD,HAEMATURIA,3,631,484,64663
FLUOROURACIL,HAEMATURIA,1,199,484,64663
FLUVASTATIN,HAEMATURIA,1,10,484,64663
FONDAPARINUX,HAEMATURIA,2,25,484,64663
HEPARIN,HAEMATURIA,1,63,484,64663
IBRUTINIB,HAEMATURIA,17,600,484,64663
IBUPROFEN,HAEMATURIA,1,226,484,64663
IDELALISIB,HAEMATURIA,2,116,484,64663
ILOPROST,HAEMATURIA,1,79,484,64663
IMATINIB,HAEMATURIA,1,161,484,64663
IMIQUIMOD,HAEMATURIA,1,18,484,64663
INFLIXIMAB,HAEMATURIA,7,838,484,64663
INSULIN GLARGINE,HAEMATURIA,1,111,484,64663
IOHEXOL,HAEMATURIA,1,199,484,64663
KETOROLAC,HAEMATURIA,1,17,484,64663
LENALIDOMIDE,HAEMATURIA,13,3664,484,64663
LENVATINIB,HAEMATURIA,1,43,484,64663
LEUPROLIDE,HAEMATURIA,5,252,484,64663
LIRAGLUTIDE,HAEMATURIA,1,198,484,64663
MACITENTAN,HAEMATURIA,1,245,484,64663
MANNITOL,HAEMATURIA,1,7,484,64663
METHOTREXATE,HAEMATURIA,6,214,484,64663
METHYLPREDNISOLONE,HAEMATURIA,1,114,484,64663
METOPROLOL,HAEMATURIA,1,122,484,64663
MOXETUMOMAB PASUDOTOX,HAEMATURIA,1,1,484,64663
MYCOPHENOLIC ACID,HAEMATURIA,1,75,484,64663
NATALIZUMAB,HAEMATURIA,1,573,484,64663
NITROFURANTOIN,HAEMATURIA,1,13,484,64663
OCTREOTIDE,HAEMATURIA,3,473,484,64663
OFATUMUMAB,HAEMATURIA,1,144,484,64663
OFLOXACIN,HAEMATURIA,1,3,484,64663
OMALIZUMAB,HAEMATURIA,1,423,484,64663
OXALIPLATIN,HAEMATURIA,2,217,484,64663
PACLITAXEL,HAEMATURIA,1,268,484,64663
PARICALCITOL,HAEMATURIA,1,54,484,64663
PAZOPANIB,HAEMATURIA,2,280,484,64663
PEGFILGRASTIM,HAEMATURIA,1,86,484,64663
PEMETREXED,HAEMATURIA,1,22,484,64663
PIOGLITAZONE,HAEMATURIA,6,51,484,64663
QUETIAPINE,HAEMATURIA,1,207,484,64663
RALTEGRAVIR,HAEMATURIA,1,48,484,64663
RANIBIZUMAB,HAEMATURIA,2,316,484,64663
REGORAFENIB,HAEMATURIA,2,268,484,64663
RITUXIMAB,HAEMATURIA,2,531,484,64663
RIVAROXABAN,HAEMATURIA,69,1921,484,64663
RIVASTIGMINE,HAEMATURIA,1,61,484,64663
ROMIPLOSTIM,HAEMATURIA,1,89,484,64663
ROSUVASTATIN,HAEMATURIA,3,98,484,64663
RUXOLITINIB,HAEMATURIA,2,439,484,64663
SERTRALINE,HAEMATURIA,1,129,484,64663
SIPULEUCEL-T,HAEMATURIA,11,213,484,64663
SOLIFENACIN,HAEMATURIA,1,24,484,64663
SORAFENIB,HAEMATURIA,5,350,484,64663
SPIRONOLACTONE,HAEMATURIA,1,68,484,64663
SUNITINIB,HAEMATURIA,6,478,484,64663
TACROLIMUS,HAEMATURIA,1,236,484,64663
TAMSULOSIN,HAEMATURIA,4,137,484,64663
TENECTEPLASE,HAEMATURIA,1,3,484,64663
TESTOSTERONE,HAEMATURIA,1,342,484,64663
THALIDOMIDE,HAEMATURIA,2,207,484,64663
TICAGRELOR,HAEMATURIA,8,405,484,64663
TIOTROPIUM,HAEMATURIA,1,222,484,64663
TOLTERODINE,HAEMATURIA,1,8,484,64663
USTEKINUMAB,HAEMATURIA,1,369,484,64663
VEMURAFENIB,HAEMATURIA,1,168,484,64663
WARFARIN,HAEMATURIA,24,364,484,64663
ZONISAMIDE,HAEMATURIA,1,13,484,64663
ABIRATERONE,HAEMORRHAGE,2,531,490,64663
ACETAMINOPHEN,HAEMORRHAGE,2,94,490,64663
ADALIMUMAB,HAEMORRHAGE,7,1836,490,64663
AFATINIB,HAEMORRHAGE,1,256,490,64663
ALEMTUZUMAB,HAEMORRHAGE,2,74,490,64663
ALPROSTADIL,HAEMORRHAGE,1,10,490,64663
ALTEPLASE,HAEMORRHAGE,5,74,490,64663
AMBRISENTAN,HAEMORRHAGE,3,154,490,64663
AMIODARONE,HAEMORRHAGE,2,182,490,64663
ANAKINRA,HAEMORRHAGE,1,5,490,64663
ANTI-INHIBITOR COAGULANT COMPLEX,HAEMORRHAGE,1,5,490,64663
APIXABAN,HAEMORRHAGE,8,285,490,64663
ASPIRIN,HAEMORRHAGE,20,760,490,64663
ATORVASTATIN,HAEMORRHAGE,2,289,490,64663
AXITINIB,HAEMORRHAGE,2,221,490,64663
AZACITIDINE,HAEMORRHAGE,1,227,490,64663
AZATHIOPRINE,HAEMORRHAGE,1,18,490,64663
BACLOFEN,HAEMORRHAGE,1,233,490,64663
BEVACIZUMAB,HAEMORRHAGE,1,542,490,64663
BICALUTAMIDE,HAEMORRHAGE,1,44,490,64663
BOCEPREVIR,HAEMORRHAGE,4,41,490,64663
BOSENTAN,HAEMORRHAGE,7,369,490,64663
CABERGOLINE,HAEMORRHAGE,1,4,490,64663
CEFTRIAXONE,HAEMORRHAGE,1,105,490,64663
CELECOXIB,HAEMORRHAGE,1,93,490,64663
CERTOLIZUMAB PEGOL,HAEMORRHAGE,2,493,490,64663
CISPLATIN,HAEMORRHAGE,1,105,490,64663
CLARITHROMYCIN,HAEMORRHAGE,1,139,490,64663
CLOPIDOGREL,HAEMORRHAGE,9,311,490,64663
DABIGATRAN,HAEMORRHAGE,13,76,490,64663
DABIGATRAN ETEXILATE,HAEMORRHAGE,24,972,490,64663
DABRAFENIB,HAEMORRHAGE,1,176,490,64663
DALTEPARIN,HAEMORRHAGE,1,14,490,64663
DARBEPOETIN ALFA,HAEMORRHAGE,4,138,490,64663
DENOSUMAB,HAEMORRHAGE,2,578,490,64663
DICLOFENAC,HAEMORRHAGE,2,127,490,64663
DIMETHYL FUMARATE,HAEMORRHAGE,1,415,490,64663
DOXORUBICIN,HAEMORRHAGE,1,116,490,64663
ECULIZUMAB,HAEMORRHAGE,1,82,490,64663
ELTROMBOPAG,HAEMORRHAGE,1,73,490,64663
ENOXAPARIN,HAEMORRHAGE,17,154,490,64663
ENTECAVIR,HAEMORRHAGE,1,46,490,64663
ENZALUTAMIDE,HAEMORRHAGE,2,847,490,64663
EPOETIN ALFA,HAEMORRHAGE,2,61,490,64663
EPOPROSTENOL,HAEMORRHAGE,3,156,490,64663
ERLOTINIB,HAEMORRHAGE,1,84,490,64663
ESCITALOPRAM,HAEMORRHAGE,1,91,490,64663
ETANERCEPT,HAEMORRHAGE,7,4823,490,64663
FACTOR IX,HAEMORRHAGE,1,2,490,64663
FACTOR VIII,HAEMORRHAGE,1,1,490,64663
FENTANYL,HAEMORRHAGE,2,227,490,64663
FERRIC CITRATE,HAEMORRHAGE,1,5,490,64663
FUROSEMIDE,HAEMORRHAGE,1,183,490,64663
GOLIMUMAB,HAEMORRHAGE,2,256,490,64663
HEPARIN,HAEMORRHAGE,4,63,490,64663
IBRUTINIB,HAEMORRHAGE,12,600,490,64663
IBUPROFEN,HAEMORRHAGE,5,226,490,64663
ILOPROST,HAEMORRHAGE,4,79,490,64663
IMATINIB,HAEMORRHAGE,3,161,490,64663
INFLIXIMAB,HAEMORRHAGE,2,838,490,64663
INTERFERON BETA-1B,HAEMORRHAGE,2,112,490,64663
IRINOTECAN,HAEMORRHAGE,1,172,490,64663
LACOSAMIDE,HAEMORRHAGE,1,77,490,64663
LENALIDOMIDE,HAEMORRHAGE,12,3664,490,64663
LINEZOLID,HAEMORRHAGE,1,67,490,64663
LISINOPRIL,HAEMORRHAGE,1,336,490,64663
MELOXICAM,HAEMORRHAGE,1,25,490,64663
METHYLPREDNISOLONE,HAEMORRHAGE,2,114,490,64663
METOPROLOL,HAEMORRHAGE,1,122,490,64663
